Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
30;-290.4981;88.9;-916.7359;Air;30.10596;88.9;-1185.865;Air;30.10596;0;-1185.865;Ground;220.01;Transit;1;2.02;1100;2197;884;214;1;776;1070
30;-292.1606;89.4;-915.8812;Air;740.077;89.4;-1853.384;Air;740.077;0;-1853.384;Ground;222.25;Transit;14;1.99;1100;2197;884;214;2;1070;776
30;-744.349;68.9;911.1973;Air;-1444.154;68.9;1738.081;Air;-1444.154;0;1738.081;Ground;130.24;Transit;9;0.77;3760;7910;3163;753;3;3683;3697
30;-743.0816;67.9;910.3655;Air;-1497.426;67.9;1955.485;Air;-1497.426;0;1955.485;Ground;125.82;Transit;17;2.91;3760;7910;3163;753;4;3697;3683
30;-1188.636;69.3;905.6246;Air;-1380.847;69.3;1120.944;Air;-1380.847;0;1120.944;Ground;131.75;Transit;18;1.37;4192;8771;3493;836;5;4136;4154
30;-1190.186;69.5;906.4931;Air;-1492.027;69.5;1234.412;Air;-1492.027;0;1234.412;Ground;132.63;Transit;4;2.36;4192;8771;3493;836;6;4154;4136
30;-1008.858;68.9;1026.628;Air;-2149.299;68.9;2381.423;Air;-2149.299;0;2381.423;Ground;130.09;Transit;17;2.75;4921;10391;4134;1002;7;4854;4860
30;-1010.185;69.3;1028.98;Air;-1096.115;69.3;1124.165;Air;-1096.115;0;1124.165;Ground;132.07;Transit;8;2.77;4921;10391;4134;1002;8;4860;4854
30;-1655.42;73.3;138.062;Air;-2394.125;73.3;567.1105;Air;-2394.125;0;567.1105;Ground;149.85;Transit;11;2.54;9374;20355;8155;1981;9;9301;9322
30;-1654.721;73.3;135.9672;Air;-2155.756;73.3;426.9382;Air;-2155.756;0;426.9382;Ground;149.85;Transit;23;1.89;9374;20355;8155;1981;10;9322;9301
30;-2166.778;107;863.6979;Air;-2388.527;107;502.8678;Air;-2388.527;0;502.8678;Ground;301.57;Transit;1;2.23;17089;37558;15073;3496;11;16878;17015
30;-2166.37;105.7;865.9036;Air;-2177.38;105.7;842.6911;Air;-2177.38;0;842.6911;Ground;295.38;Transit;5;2.99;17089;37558;15073;3496;12;17015;16878
30;-1281.497;90.2;1764.749;Air;2239.825;90.2;-1851.622;Air;2239.825;0;-1851.622;Ground;225.76;Transit;7;0.40;17156;37688;15125;3511;13;17135;17149
30;-1281.907;89.5;1766.199;Air;2167.418;89.5;-1426.276;Air;2167.418;0;-1426.276;Ground;222.79;Transit;25;2.99;17156;37688;15125;3511;14;17149;17135
30;-907.8668;63.3;-1292.669;Air;-1282.877;63.3;99.83018;Air;-1282.877;0;99.83018;Ground;105.07;Transit;4;0.23;18542;40688;16309;3780;15;18487;18521
30;-907.7325;62.1;-1293.648;Air;-1225.26;62.1;639.0817;Air;-1225.26;0;639.0817;Ground;99.33;Transit;7;2.91;18542;40688;16309;3780;16;18521;18487
30;-1009.019;61.7;-437.8958;Air;-1194.113;61.7;931.9801;Air;-1194.113;0;931.9801;Ground;97.70;Transit;3;2.86;19145;41903;16794;3908;17;18969;19116
30;-1008.876;62;-440.1173;Air;-1319.983;62;1540.284;Air;-1319.983;0;1540.284;Ground;98.93;Transit;9;1.74;19145;41903;16794;3908;18;19116;18969
30;866.2492;75.3;-996.692;Air;-1814.757;75.3;34.15897;Air;-1814.757;0;34.15897;Ground;158.97;Transit;6;0.26;19339;42333;16961;3940;19;19279;19326
30;866.5985;74.9;-997.0638;Air;623.4368;74.9;-893.4534;Air;623.4368;0;-893.4534;Ground;156.92;Transit;27;1.34;19339;42333;16961;3940;20;19326;19279
30;-2058.219;110.2;812.2811;Air;-2187.192;110.2;687.1337;Air;-2187.192;0;687.1337;Ground;315.86;Transit;15;1.12;24479;54198;21707;5034;21;24454;24456
30;-2057.794;110.8;812.0858;Air;-2125.581;110.8;751.7972;Air;-2125.581;0;751.7972;Ground;318.35;Transit;17;0.42;24479;54198;21707;5034;22;24456;24454
30;1060.693;88.2;-1084.646;Air;2080.938;88.2;-1846.452;Air;2080.938;0;-1846.452;Ground;216.75;Transit;5;0.83;24726;54714;21912;5088;23;24559;24702
30;1060.467;88.5;-1084.417;Air;2029.245;88.5;-1848.851;Air;2029.245;0;-1848.851;Ground;218.28;Transit;13;0.15;24726;54714;21912;5088;24;24702;24559
30;1546.404;73.1095;-583.9773;Ground;1546.404;0;-583.9773;Ground;1546.404;0;-583.9773;Ground;270.00;Transit;1;2.50;25034;55487;22233;5157;25;24858;24998
30;1547.143;72.1;-586.255;Air;-1807.193;72.1;1798.729;Air;-1807.193;0;1798.729;Ground;144.59;Transit;9;2.81;25034;55487;22233;5157;26;24998;24858
30;1637.913;92.2;-2120.977;Air;1671.259;92.2;-2168.282;Air;1671.259;0;-2168.282;Ground;234.82;Transit;11;2.43;26688;59166;23699;5502;27;26582;26654
30;1639.21;91.3;-2121.176;Air;1738.646;91.3;-2243.08;Air;1738.646;0;-2243.08;Ground;230.80;Transit;2;0.78;26688;59166;23699;5502;28;26654;26582
30;-2038.666;92.6;823.6639;Air;-1875.941;92.6;576.6592;Air;-1875.941;0;576.6592;Ground;236.62;Transit;1;2.73;27194;60246;24158;5597;29;26959;27169
30;-2038.585;90.7;825.6933;Air;219.0879;90.7;-1675.008;Air;219.0879;0;-1675.008;Ground;227.92;Transit;7;2.83;27194;60246;24158;5597;30;27169;26959
30;934.2323;73.9;-1153.52;Air;-2504.807;73.9;629.9063;Air;-2504.807;0;629.9063;Ground;152.59;Transit;5;1.76;27816;61568;24682;5722;31;27766;27793
30;935.2784;75.4;-1152.556;Air;-636.0327;75.4;-559.6111;Air;-636.0327;0;-559.6111;Ground;159.33;Transit;11;2.39;27816;61568;24682;5722;32;27793;27766
30;-1539.486;107.8;265.8954;Air;-1720.371;107.8;6.708288;Air;-1720.371;0;6.708288;Ground;304.91;Transit;2;2.61;27845;61614;24702;5726;33;27799;27834
30;-1538.14;108.2;266.2461;Air;-2249.625;108.2;-686.9355;Air;-2249.625;0;-686.9355;Ground;306.74;Transit;17;0.30;27845;61614;24702;5726;34;27834;27799
30;-741.7718;68.5;378.0656;Air;-1194.001;68.5;946.3871;Air;-1194.001;0;946.3871;Ground;128.51;Transit;1;2.85;30360;67396;27030;6255;35;30158;30318
30;-742.2522;68.5;375.797;Air;-1766.273;68.5;1661.946;Air;-1766.273;0;1661.946;Ground;128.53;Transit;23;1.82;30360;67396;27030;6255;36;30318;30158
30;1310.031;90.8;-1224.868;Air;1505.042;90.8;-1445.153;Air;1505.042;0;-1445.153;Ground;228.48;Transit;1;2.28;31555;70128;28131;6515;37;31277;31510
30;1308.515;90.3;-1223.459;Air;1660.204;90.3;-1592.762;Air;1660.204;0;-1592.762;Ground;226.40;Transit;24;2.41;31555;70128;28131;6515;38;31510;31277
30;318.1783;72.6;-1363.109;Air;-1755.81;72.6;2.312088;Air;-1755.81;0;2.312088;Ground;146.64;Transit;9;1.68;31561;70136;28136;6519;39;31490;31547
30;318.401;71.4;-1365.036;Air;-1863.197;71.4;372.7889;Air;-1863.197;0;372.7889;Ground;141.46;Transit;18;2.99;31561;70136;28136;6519;40;31547;31490
30;557.6527;72;-1359.221;Air;-981.0571;72;-236.8269;Air;-981.0571;0;-236.8269;Ground;143.89;Transit;21;2.76;32611;72406;29018;6727;41;32596;32604
