Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
10;971.6352;117.8;1556.417;NoFlyEvasion;860.7337;117.8;1542.407;NoFlyEvasion;-2129.331;0;760.6768;Ground;352.80;Transit;3;1.13;478;373;150;31;1;427;463
10;972.3896;117.9;1556.512;NoFlyEvasion;860.7337;117.9;1542.407;NoFlyEvasion;-1945.226;0;648.6913;Ground;352.80;Transit;11;0.47;478;373;150;31;2;463;427
10;-911.5625;71.8;-12.61713;Air;-1717.027;71.8;591.468;Air;-1717.027;0;591.468;Ground;143.13;Transit;4;1.59;551;458;188;46;3;469;539
10;-911.3823;72.1;-13.84986;Air;-2404.316;72.1;1043.73;Air;-2404.316;0;1043.73;Ground;144.69;Transit;20;1.14;551;458;188;46;4;539;469
10;-1532.677;59.9;-827.4007;NoFlyEvasion;-1532.592;59.9;-826.9503;NoFlyEvasion;-1105.115;0;1780.216;Ground;79.20;Transit;3;1.97;2531;2105;875;229;5;2484;2522
10;-1532.991;60.8;-829.044;NoFlyEvasion;-1532.592;60.8;-826.9503;NoFlyEvasion;-1456.922;0;1772.174;Ground;79.20;Transit;16;1.90;2531;2105;875;229;6;2522;2484
10;-227.6831;73;-880.1365;Air;-553.5887;73;-680.2186;Air;-1800.572;0;84.70991;Ground;148.47;Transit;5;1.55;2994;2517;1044;277;7;2934;2986
10;-226.4157;72.7;-880.1927;Air;-548.8586;72.7;-671.0182;Air;-1984.628;0;260.3915;Ground;147.03;Transit;20;1.24;2994;2517;1044;277;8;2986;2934
10;-1527.408;99.8;-1174.713;NoFlyEvasion;-1506.703;99.8;-1238.436;NoFlyEvasion;-1073.994;0;-2248.368;Ground;252.00;Transit;11;1.46;5314;4419;1837;467;9;5287;5290
10;-1527;99.7;-1175.969;NoFlyEvasion;-1506.703;99.7;-1238.436;NoFlyEvasion;-1013.445;0;-2103.131;Ground;252.00;Transit;7;1.21;5314;4419;1837;467;10;5290;5287
10;631.5701;92.5;-1851.363;Air;821.0397;92.5;-2136.416;Air;821.0397;0;-2136.416;Ground;236.39;Transit;3;2.24;6033;4986;2057;525;11;5930;5980
10;631.7217;92.7;-1849.01;Air;714.0274;92.7;-1975.882;Air;714.0274;0;-1975.882;Ground;237.03;Transit;6;2.51;6033;4986;2057;525;12;5980;5930
10;-1202.428;92.4;1001.528;Air;727.0677;92.4;-1819.157;Air;727.0677;0;-1819.157;Ground;235.63;Transit;16;0.86;9885;8130;3366;851;13;9876;9882
10;-1203.718;91.2;1001.978;Air;1584.645;91.2;-2361.731;Air;1584.645;0;-2361.731;Ground;230.34;Transit;19;2.82;9885;8130;3366;851;14;9882;9876
10;412.6165;94.2;-476.3425;Air;1151.515;94.2;-1992.122;Air;1151.515;0;-1992.122;Ground;244.01;Transit;4;2.08;10560;8648;3563;910;15;10525;10547
