Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
30;-1343.248;40;-1910.841;Air;2283.274;40;-130.7476;Air;2283.274;0;-130.7476;Ground;26.14;Transit;6;1.18;249;303;123;21;1;218;232
30;-1344.297;40;-1910.769;Air;466.7532;40;-1361.896;Air;466.7532;0;-1361.896;Ground;16.86;Transit;21;1.11;249;303;123;21;2;232;218
30;425.5937;40;-1410.701;Air;2426.676;40;-1002.656;Air;2426.676;0;-1002.656;Ground;11.53;Transit;11;2.17;601;784;296;60;3;577;582
30;427.5875;40;-1409.31;Air;1517.561;40;-1234.648;Air;1517.561;0;-1234.648;Ground;9.10;Transit;4;2.71;601;784;296;60;4;582;577
30;274.7226;120;667.8227;Air;-471.7493;120;475.1301;Air;-471.7493;0;475.1301;Ground;345.53;Transit;5;2.33;895;1278;488;98;5;801;860
30;275.4908;120;670.0468;Air;-1649.416;120;-627.0659;Air;-1649.416;0;-627.0659;Ground;326.03;Transit;13;2.42;895;1278;488;98;6;860;801
30;363.2395;80;-2314.152;Air;-1471.144;80;-2250.084;Air;-1471.144;0;-2250.084;Ground;178.00;Transit;2;0.70;1100;1593;603;124;7;910;1081
30;361.7944;80;-2314.699;Air;413.1543;80;-2328.073;Air;413.1543;0;-2328.073;Ground;194.60;Transit;20;2.66;1100;1593;603;124;8;1081;910
30;-267.3609;80;-369.4418;Air;286.9136;80;-501.1294;Air;286.9136;0;-501.1294;Ground;193.36;Transit;3;2.59;1318;1996;773;157;9;1114;1259
30;-266.371;80;-371.4337;Air;-837.8787;80;-179.1746;Air;-837.8787;0;-179.1746;Ground;161.41;Transit;12;2.04;1318;1996;773;157;10;1259;1114
30;-2208.76;80;2141.38;Air;-2699.938;80;2197.119;Air;-2699.938;0;2197.119;Ground;173.53;Transit;1;2.21;1377;2075;798;166;11;1313;1359
30;-2210.596;80;2140.886;Air;-150.8455;80;2029.429;Air;-150.8455;0;2029.429;Ground;183.10;Transit;3;1.62;1377;2075;798;166;12;1359;1313
30;-34.75233;120;1825.558;Air;-2482.796;120;1042.933;Air;-2482.796;0;1042.933;Ground;342.27;Transit;4;2.75;1877;2779;1053;195;13;1734;1829
30;-34.38067;120;1827.669;Air;-2207.315;120;1158.714;Air;-2207.315;0;1158.714;Ground;342.89;Transit;6;1.55;1877;2779;1053;195;14;1829;1734
30;-926.0411;70;1057.966;Air;-1526.227;70;1655.8;Air;-1526.227;0;1655.8;Ground;135.11;Transit;1;2.25;2332;3425;1308;243;15;2266;2311
30;-925.0388;70;1057.176;Air;-2425.347;70;1994.388;Air;-2425.347;0;1994.388;Ground;148.01;Transit;29;0.43;2332;3425;1308;243;16;2311;2266
30;-26.08064;110;-1128.288;Air;-241.8838;110;-2258.367;Air;-241.8838;0;-2258.367;Ground;280.81;Transit;2;1.90;2909;4331;1629;292;17;2737;2834
30;-25.40327;110;-1127.521;Air;-590.5002;110;-1914.299;Air;-590.5002;0;-1914.299;Ground;305.69;Transit;15;0.23;2909;4331;1629;292;18;2834;2737
30;274.9663;100;-350.3966;Air;923.1799;100;-1836.558;Air;923.1799;0;-1836.558;Ground;246.43;Transit;3;2.35;3214;4785;1800;332;19;3053;3174
30;275.866;100;-348.4418;Air;279.4216;100;-358.6086;Air;279.4216;0;-358.6086;Ground;250.72;Transit;18;2.08;3214;4785;1800;332;20;3174;3053
30;-522.5732;80;1323.971;Air;-539.729;80;1327.599;Air;-539.729;0;1327.599;Ground;168.06;Transit;1;1.66;3507;5253;1974;363;21;3237;3471
30;-523.8432;80;1325.523;Air;248.7534;80;1198.869;Air;248.7534;0;1198.869;Ground;189.31;Transit;2;2.37;3507;5253;1974;363;22;3471;3237
30;-1429.228;70;2103.869;Air;-1582.506;70;2363.692;Air;-1582.506;0;2363.692;Ground;120.54;Transit;1;1.77;3550;5303;1991;367;23;3466;3496
30;-1428.333;70;2103.688;Air;-2589.731;70;2634.091;Air;-2589.731;0;2634.091;Ground;155.45;Transit;11;0.11;3550;5303;1991;367;24;3496;3466
30;-1692.062;40;1442.222;Air;-849.5251;40;1881.688;Air;-849.5251;0;1881.688;Ground;27.55;Transit;1;0.35;5446;8434;3182;539;25;5248;5433
30;-1691.808;40;1440.763;Air;287.6638;40;2478.183;Air;287.6638;0;2478.183;Ground;27.66;Transit;24;2.71;5446;8434;3182;539;26;5433;5248
30;612.2908;70;111.2627;Air;-45.68506;70;1132.115;Air;-45.68506;0;1132.115;Ground;122.80;Transit;3;0.43;5679;8791;3325;575;27;5437;5647
30;612.9844;70;109.8425;Air;-387.3376;70;492.5544;Air;-387.3376;0;492.5544;Ground;159.06;Transit;10;2.76;5679;8791;3325;575;28;5647;5437
