Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
50;1549.226;60;1085.848;NoFlyEvasion;1532.592;60;1173.049;NoFlyEvasion;1668.109;0;2451.444;Ground;100.80;Transit;6;0.48;239;365;156;33;1;54;159
50;1549.421;60;1084.826;NoFlyEvasion;1532.592;60;1173.049;NoFlyEvasion;1309.872;0;2699.297;Ground;100.80;Transit;16;1.62;239;365;156;33;2;159;54
50;-1143.617;120;-1536.73;NoFlyEvasion;-1206.15;120;-1520.675;NoFlyEvasion;-2095.851;0;-1532.673;Ground;165.60;Transit;3;1.25;330;632;258;45;3;6;239
50;-1141.785;120;-1537.201;NoFlyEvasion;-1206.15;120;-1520.675;NoFlyEvasion;-1772.118;0;-1669.439;Ground;165.60;Transit;21;2.75;330;632;258;45;4;239;6
50;1556.213;110;1049.219;NoFlyEvasion;1558.895;110;1035.162;NoFlyEvasion;437.9436;0;-1506.293;Ground;259.20;Transit;6;2.37;378;792;325;61;5;269;344
50;1555.977;110;1050.458;NoFlyEvasion;1558.895;110;1035.162;NoFlyEvasion;-643.5596;0;-2220.881;Ground;259.20;Transit;16;0.23;378;792;325;61;6;344;269
50;-114.8772;80;-2257.011;Air;495.562;80;-2477.271;Air;495.562;0;-2477.271;Ground;199.84;Transit;3;1.64;466;1057;440;91;7;69;441
50;-113.9724;80;-2256.748;Air;-751.1446;80;-2137.091;Air;-751.1446;0;-2137.091;Ground;169.36;Transit;5;0.36;466;1057;440;91;8;441;69
50;104.4309;80;-2336.142;Air;495.562;80;-2477.271;Air;495.562;0;-2477.271;Ground;199.84;Transit;3;1.64;498;1147;473;98;9;69;476
50;105.8518;80;-2335.101;Air;-957.3628;80;-2097.338;Air;-957.3628;0;-2097.338;Ground;167.39;Transit;3;1.90;498;1147;473;98;10;476;69
50;-1395.763;110;-606.7872;NoFlyEvasion;-1472.824;110;-699.9368;NoFlyEvasion;-2280.407;0;-1903.313;Ground;309.60;Transit;2;1.38;500;1155;477;100;11;315;402
50;-1394.692;110;-605.4926;NoFlyEvasion;-1472.824;110;-699.9368;NoFlyEvasion;-2195.161;0;-1704.182;Ground;309.60;Transit;20;2.30;500;1155;477;100;12;402;315
50;1349.949;50;566.4734;NoFlyEvasion;1431.487;50;643.0418;NoFlyEvasion;1602.091;0;2594.342;Ground;43.20;Transit;4;0.99;668;1688;689;138;13;443;559
50;1349.22;50;565.7886;NoFlyEvasion;1431.487;50;643.0418;NoFlyEvasion;2248.791;0;2134.758;Ground;43.20;Transit;8;1.08;668;1688;689;138;14;559;443
50;936.9604;60;-115.4189;Air;-335.3071;60;2138.415;Air;-335.3071;0;2138.415;Ground;119.44;Transit;20;2.37;691;1752;709;147;15;647;673
50;936.3099;60;-113.253;Air;634.8903;60;563.1431;Air;-61.17456;0;2125.137;Ground;114.02;Transit;2;2.39;691;1752;709;147;16;673;647
50;-1183.088;80;-1526.596;NoFlyEvasion;-1206.15;80;-1520.675;NoFlyEvasion;-2667.526;0;-1093.149;Ground;165.60;Transit;4;2.12;722;1837;742;156;17;400;687
50;-1184.842;80;-1526.146;NoFlyEvasion;-1070.187;80;-1555.584;NoFlyEvasion;2359.765;0;-1904.465;Ground;194.40;Transit;20;1.85;722;1837;742;156;18;687;400
50;1359.132;80;1425.815;NoFlyEvasion;1383.347;80;1408.222;NoFlyEvasion;2092.322;0;1054.991;Ground;216.00;Transit;11;1.88;1288;3540;1415;308;19;1122;1230
50;1359.902;80;1425.256;NoFlyEvasion;1269.783;80;1490.731;NoFlyEvasion;-891.7681;0;1973.084;Ground;144.00;Transit;7;0.32;1288;3540;1415;308;20;1230;1122
50;522.5744;100;715.4295;NoFlyEvasion;568.5121;100;643.043;NoFlyEvasion;767.1869;0;-507.8032;Ground;237.60;Transit;8;1.48;1395;3905;1572;338;21;1298;1354
50;521.5882;100;716.9835;NoFlyEvasion;568.5121;100;643.043;NoFlyEvasion;1107.463;0;-900.0605;Ground;237.60;Transit;22;2.34;1395;3905;1572;338;22;1354;1298
50;-473.7568;110;-813.4595;NoFlyEvasion;-467.4081;110;-826.9514;NoFlyEvasion;-1148.928;0;-2519.016;Ground;244.80;Transit;6;1.93;1398;3919;1577;342;23;1191;1373
50;-474.1961;110;-812.5261;NoFlyEvasion;-467.4081;110;-826.9514;NoFlyEvasion;-1276.576;0;-2331.672;Ground;244.80;Transit;23;0.37;1398;3919;1577;342;24;1373;1191
50;1128.545;70;-205.7058;Air;-592.4119;70;1113.116;Air;-592.4119;0;1113.116;Ground;142.54;Transit;21;2.31;1450;4068;1629;355;25;1408;1424
50;1129.225;70;-204.6308;Air;-1327.538;70;1476.278;Air;-1327.538;0;1476.278;Ground;145.62;Transit;11;0.24;1450;4068;1629;355;26;1424;1408
50;-838.2787;90;-466.4839;NoFlyEvasion;-730.2172;90;-509.2687;NoFlyEvasion;136.2876;0;-1267.304;Ground;201.60;Transit;5;1.18;1530;4307;1725;379;27;1385;1497
50;-839.534;90;-465.9869;NoFlyEvasion;-730.2172;90;-509.2687;NoFlyEvasion;2299.35;0;-2264.203;Ground;201.60;Transit;20;1.77;1530;4307;1725;379;28;1497;1385
50;1497.958;110;747.7833;NoFlyEvasion;1431.487;110;643.0418;NoFlyEvasion;440.5532;0;-293.9397;Ground;302.40;Transit;3;2.39;1540;4331;1731;383;29;1232;1476
50;1498.585;110;748.7712;NoFlyEvasion;1431.487;110;643.0418;NoFlyEvasion;372.2881;0;-1754.964;Ground;302.40;Transit;15;0.17;1540;4331;1731;383;30;1476;1232
50;-1022.918;70;-442.8952;NoFlyEvasion;-1139.266;70;-457.5934;NoFlyEvasion;-1932.643;0;16.42358;Ground;352.80;Transit;7;1.72;1583;4427;1777;395;31;1441;1510
50;-1021.668;70;-442.7373;NoFlyEvasion;-1139.266;70;-457.5934;NoFlyEvasion;-2546.058;0;932.3947;Ground;352.80;Transit;12;0.82;1583;4427;1777;395;32;1510;1441
50;1296.008;120;528.725;NoFlyEvasion;1206.149;120;479.3249;NoFlyEvasion;-201.6604;0;-199.2712;Ground;331.20;Transit;3;1.78;1668;4637;1849;413;33;1475;1649
50;1297.261;120;529.4142;NoFlyEvasion;1206.149;120;479.3249;NoFlyEvasion;-2683.261;0;-1216.108;Ground;331.20;Transit;26;1.13;1668;4637;1849;413;34;1649;1475
50;-755.0305;80;-1499.333;NoFlyEvasion;-670.8409;80;-1453.05;NoFlyEvasion;1406.007;0;-1637.947;Ground;28.80;Transit;10;2.67;1705;4743;1893;428;35;1614;1623
50;-752.9741;80;-1497.958;NoFlyEvasion;-793.851;80;-1520.675;NoFlyEvasion;-2219.597;0;-1368.379;Ground;330.94;Transit;11;2.29;1705;4743;1893;428;36;1623;1614
50;-761.3195;90;-496.9543;NoFlyEvasion;-730.2172;90;-509.2687;NoFlyEvasion;794.1015;0;-1577.257;Ground;201.60;Transit;6;1.71;1850;5241;2097;481;37;1701;1815
50;-762.3989;90;-496.527;NoFlyEvasion;-730.2172;90;-509.2687;NoFlyEvasion;2214.068;0;-2132.649;Ground;201.60;Transit;16;0.77;1850;5241;2097;481;38;1815;1701
50;1557.074;60;1044.71;NoFlyEvasion;1532.592;60;1173.049;NoFlyEvasion;984.7282;0;2343.417;Ground;100.80;Transit;4;1.90;1894;5394;2164;508;39;1612;1869
50;1557.473;60;1042.617;NoFlyEvasion;1532.592;60;1173.049;NoFlyEvasion;1011.665;0;2008.238;Ground;100.80;Transit;23;2.51;1894;5394;2164;508;40;1869;1612
50;1519.64;100;1200.573;NoFlyEvasion;1532.592;100;1173.049;NoFlyEvasion;1117.614;0;-84.17554;Ground;244.80;Transit;2;1.87;1909;5445;2186;517;41;1575;1814
50;1519.218;100;1201.471;NoFlyEvasion;1532.592;100;1173.049;NoFlyEvasion;2080.75;0;-674.6689;Ground;244.80;Transit;8;0.23;1909;5445;2186;517;42;1814;1575
50;-1360.077;100;-1424.017;NoFlyEvasion;-1329.16;100;-1453.049;NoFlyEvasion;-658.6333;0;-2345.281;Ground;223.20;Transit;4;1.71;1933;5528;2217;523;43;1774;1881
50;-1360.865;100;-1423.276;NoFlyEvasion;-1329.16;100;-1453.049;NoFlyEvasion;-618.6287;0;-2327.85;Ground;223.20;Transit;28;0.82;1933;5528;2217;523;44;1881;1774
50;-1183.338;40;463.6498;Air;2517.403;40;2699.259;Air;2517.403;0;2699.259;Ground;31.14;Transit;10;2.14;1945;5571;2236;525;45;1874;1938
50;-1185.376;40;464.3207;Air;693.6461;40;492.2745;Air;2018.8;0;511.9885;Ground;0.85;Transit;26;2.45;1945;5571;2236;525;46;1938;1874
50;475.3114;100;816.917;NoFlyEvasion;493.2967;100;761.564;NoFlyEvasion;1428.595;0;-754.0632;Ground;252.00;Transit;3;1.90;1986;5754;2309;541;47;1797;1873
50;474.9035;100;818.1726;NoFlyEvasion;493.2967;100;761.564;NoFlyEvasion;2467.073;0;-2356.215;Ground;252.00;Transit;5;0.74;1986;5754;2309;541;48;1873;1797
50;499.6783;100;751.5081;NoFlyEvasion;568.5121;100;643.043;NoFlyEvasion;1428.595;0;-754.0632;Ground;237.60;Transit;3;1.90;1995;5809;2335;543;49;1797;1956
50;498.8371;100;752.8337;NoFlyEvasion;568.5121;100;643.043;NoFlyEvasion;1211.082;0;-1903.044;Ground;237.60;Transit;22;1.38;1995;5809;2335;543;50;1956;1797
50;529.5726;100;704.402;NoFlyEvasion;568.5121;100;643.043;NoFlyEvasion;2467.073;0;-2356.215;Ground;237.60;Transit;5;0.74;1996;5817;2336;545;51;1873;1956
50;529.0148;100;705.2811;NoFlyEvasion;568.5121;100;643.043;NoFlyEvasion;1211.082;0;-1903.044;Ground;237.60;Transit;22;1.38;1996;5817;2336;545;52;1956;1873
50;-1381.266;110;-590.2664;NoFlyEvasion;-1383.346;110;-591.7775;NoFlyEvasion;-2711.238;0;-2689.648;Ground;324.00;Transit;10;2.89;2008;5865;2358;556;53;1827;1906
50;-1383.346;110;-591.7775;NoFlyEvasion;-1383.346;110;-591.7775;NoFlyEvasion;-1787.471;0;-2058.557;Ground;180.00;Transit;8;2.33;2008;5865;2358;556;54;1906;1827
50;1042.998;80;1554.568;NoFlyEvasion;1139.267;80;1542.406;NoFlyEvasion;2239.401;0;823.8049;Ground;187.20;Transit;11;1.16;2010;5871;2363;559;55;1902;1933
50;1043.775;80;1554.47;NoFlyEvasion;1000;80;1560;NoFlyEvasion;-1191.292;0;1853.398;Ground;172.80;Transit;7;0.68;2010;5871;2363;559;56;1933;1902
50;1327.543;110;546.0488;NoFlyEvasion;1223.766;110;488.1683;NoFlyEvasion;592.3408;0;-761.2488;Ground;330.85;Transit;5;1.94;2033;5968;2401;571;57;1897;1983
50;1329.27;110;547.0538;NoFlyEvasion;1329.159;110;546.95;NoFlyEvasion;249.01;0;-458.229;Ground;316.79;Transit;19;2.08;2033;5968;2401;571;58;1983;1897
50;-1338.517;120;-559.2072;NoFlyEvasion;-1383.346;120;-591.7775;NoFlyEvasion;-2363.331;0;-882.1987;Ground;324.00;Transit;9;0.44;2035;5977;2405;574;59;1842;1992
50;-1338.152;120;-558.942;NoFlyEvasion;-1383.346;120;-591.7775;NoFlyEvasion;-2241.133;0;-683.8921;Ground;324.00;Transit;27;0.56;2035;5977;2405;574;60;1992;1842
50;243.5275;50;-1050.855;Air;528.176;50;-132.7117;Air;528.176;0;-132.7117;Ground;72.78;Transit;2;2.22;2218;6519;2613;611;61;1863;2096
50;242.8328;50;-1051.939;Air;1161.457;50;-194.1802;Air;1161.457;0;-194.1802;Ground;43.04;Transit;8;0.46;2218;6519;2613;611;62;2096;1863
50;1558.135;110;1023.086;NoFlyEvasion;1550.081;110;895.0656;NoFlyEvasion;-162.5293;0;-2145.687;Ground;273.60;Transit;10;1.01;2244;6576;2634;615;63;2184;2222
50;1558.191;110;1023.964;NoFlyEvasion;1550.081;110;895.0656;NoFlyEvasion;77.03101;0;-2128.752;Ground;273.60;Transit;22;0.95;2244;6576;2634;615;64;2222;2184
50;-449.9193;70;-1104.934;NoFlyEvasion;-449.9193;70;-1104.934;NoFlyEvasion;-2441.118;0;-25.28589;Ground;180.00;Transit;18;2.71;2269;6645;2669;624;65;2239;2245
50;-450.5873;70;-1106.99;NoFlyEvasion;-449.9193;70;-1104.934;NoFlyEvasion;-2738.564;0;2019.536;Ground;72.00;Transit;17;1.79;2269;6645;2669;624;66;2245;2239
50;-542.1982;50;-1315.493;NoFlyEvasion;-493.2973;50;-1238.437;NoFlyEvasion;-314.7842;0;-222.3127;Ground;57.60;Transit;3;0.43;2406;7034;2809;640;67;2207;2326
50;-542.9218;50;-1316.633;NoFlyEvasion;-493.2973;50;-1238.437;NoFlyEvasion;108.4719;0;-559.4531;Ground;57.60;Transit;6;2.30;2406;7034;2809;640;68;2326;2207
50;840.2648;40;467.408;NoFlyEvasion;929.8126;40;444.4159;NoFlyEvasion;2715.554;0;597.3154;Ground;194.40;Transit;4;2.80;2453;7170;2874;653;69;2234;2385
50;837.9879;40;467.9926;NoFlyEvasion;929.8126;40;444.4159;NoFlyEvasion;2513.874;0;931.2129;Ground;194.40;Transit;21;2.04;2453;7170;2874;653;70;2385;2234
50;986.9894;120;1671.102;Air;-139.6145;120;883.243;Air;-139.6145;0;883.243;Ground;325.03;Transit;4;2.44;2465;7191;2881;658;71;2338;2437
50;988.1019;120;1673.09;Air;-1726.038;120;390.6135;Air;-1726.038;0;390.6135;Ground;334.71;Transit;21;2.17;2465;7191;2881;658;72;2437;2338
50;-446.9199;110;-934.3551;NoFlyEvasion;-441.105;110;-964.8382;NoFlyEvasion;-2593.588;0;-2509.258;Ground;259.20;Transit;22;0.90;2516;7329;2935;664;73;2422;2465
50;-446.7511;110;-935.24;NoFlyEvasion;-441.105;110;-964.8382;NoFlyEvasion;-1910.615;0;-2140.493;Ground;259.20;Transit;13;0.95;2516;7329;2935;664;74;2465;2422
50;-1313.519;50;-541.0447;NoFlyEvasion;-1269.782;50;-509.2682;NoFlyEvasion;75.75732;0;1634.979;Ground;36.00;Transit;3;2.16;2656;7713;3065;687;75;2351;2601
50;-1314.903;50;-542.0505;NoFlyEvasion;-1269.782;50;-509.2682;NoFlyEvasion;-931.6351;0;198.2449;Ground;36.00;Transit;15;1.28;2656;7713;3065;687;76;2601;2351
50;-1199.191;120;-481.3194;NoFlyEvasion;-1269.782;120;-509.2682;NoFlyEvasion;-1894.924;0;-1449.562;Ground;338.40;Transit;5;0.66;2674;7780;3089;690;77;2288;2563
50;-1198.624;120;-481.0947;NoFlyEvasion;-1269.782;120;-509.2682;NoFlyEvasion;-2027.44;0;-1132.038;Ground;338.40;Transit;8;0.56;2674;7780;3089;690;78;2563;2288
50;918.9827;120;1549.765;NoFlyEvasion;860.7337;120;1542.407;NoFlyEvasion;-854.7859;0;816.8473;Ground;352.80;Transit;6;1.25;2750;8008;3174;711;79;2631;2701
50;919.8173;120;1549.871;NoFlyEvasion;860.7337;120;1542.407;NoFlyEvasion;-1945.443;0;804.4833;Ground;352.80;Transit;18;0.59;2750;8008;3174;711;80;2701;2631
50;-596.6226;120;-1383.355;NoFlyEvasion;-670.8409;120;-1453.05;NoFlyEvasion;-1857.524;0;-1544.142;Ground;316.80;Transit;4;1.54;2815;8228;3273;736;81;2638;2689
