Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
100;-2284.316;100;1073.8;Air;-1256.562;100;-2131.437;Air;-1256.562;0;-2131.437;Ground;252.22;Transit;13;0.45;334;1051;431;69;1;235;318
100;-2282.985;100;1073.125;Air;-2297.087;100;-467.8435;Air;-2297.087;0;-467.8435;Ground;270.52;Transit;8;2.61;334;1051;431;69;2;318;235
100;-1481.935;100;-719.3001;NoFlyEvasion;-1532.592;100;-826.9503;NoFlyEvasion;-1010.063;0;-2424.253;Ground;295.20;Transit;10;2.28;461;1902;772;129;3;286;332
100;-1481.16;100;-717.6533;NoFlyEvasion;-1532.592;100;-826.9503;NoFlyEvasion;-1336.575;0;-2055.494;Ground;295.20;Transit;22;1.48;461;1902;772;129;4;332;286
100;-741.8499;60;-1492.087;NoFlyEvasion;-670.8409;60;-1453.05;NoFlyEvasion;-728.6187;0;682.3448;Ground;28.80;Transit;3;2.26;478;2031;818;137;5;278;428
100;-743.3055;60;-1492.888;NoFlyEvasion;-670.8409;60;-1453.05;NoFlyEvasion;-1004.375;0;2424.704;Ground;28.80;Transit;14;1.25;478;2031;818;137;6;428;278
100;-506.0862;60;-744.7559;NoFlyEvasion;-527.1759;60;-699.9377;NoFlyEvasion;-1925.024;0;1347.593;Ground;115.20;Transit;12;1.81;530;2446;1000;171;7;406;428
100;-505.4389;60;-746.1315;NoFlyEvasion;-527.1759;60;-699.9377;NoFlyEvasion;-1004.375;0;2424.704;Ground;115.20;Transit;14;1.25;530;2446;1000;171;8;428;406
100;810.8192;90;474.9684;NoFlyEvasion;929.8126;90;444.4159;NoFlyEvasion;1959.258;0;71.83179;Ground;194.40;Transit;12;1.14;557;2650;1078;184;9;316;452
100;809.6763;90;475.2618;NoFlyEvasion;929.8126;90;444.4159;NoFlyEvasion;2184.973;0;333.9485;Ground;194.40;Transit;19;1.29;557;2650;1078;184;10;452;316
100;-1729.922;110;1579.755;Air;-2043.38;110;1176.913;Air;-2043.38;0;1176.913;Ground;307.89;Transit;7;1.18;591;2881;1182;209;11;466;572
100;-1728.439;110;1580.868;Air;-2405.856;110;991.2544;Air;-2405.856;0;991.2544;Ground;318.96;Transit;11;2.58;591;2881;1182;209;12;572;466
100;-567.0473;70;-651.7413;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-2278.803;0;655.5764;Ground;129.60;Transit;5;1.90;614;3041;1244;218;13;153;527
100;-565.9567;70;-653.0597;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-1880.135;0;-18.65665;Ground;129.60;Transit;26;1.60;614;3041;1244;218;14;527;153
100;-464.303;70;-843.2287;NoFlyEvasion;-467.4081;70;-826.9514;NoFlyEvasion;-1351.923;0;-56.70654;Ground;100.80;Transit;5;2.80;623;3092;1264;222;15;413;540
100;-463.943;70;-845.1163;NoFlyEvasion;-467.4081;70;-826.9514;NoFlyEvasion;-2122.673;0;453.4404;Ground;100.80;Transit;22;1.32;623;3092;1264;222;16;540;413
100;-666.6105;70;-555.4818;NoFlyEvasion;-730.2172;70;-509.2687;NoFlyEvasion;-2278.803;0;655.5764;Ground;144.00;Transit;5;1.90;637;3180;1295;230;17;153;540
100;-665.4204;70;-556.3464;NoFlyEvasion;-730.2172;70;-509.2687;NoFlyEvasion;-2122.673;0;453.4404;Ground;144.00;Transit;22;1.32;637;3180;1295;230;18;540;153
100;-2336.185;60;-1151.391;Air;-2400.855;60;-1017.71;Air;-2400.855;0;-1017.71;Ground;115.82;Transit;3;2.53;638;3184;1296;230;19;147;586
100;-2334.408;60;-1152.789;Air;-2378.906;60;1175.239;Air;-2378.906;0;1175.239;Ground;91.10;Transit;17;2.00;638;3184;1296;230;20;586;147
100;-559.7168;70;-660.6025;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-1560.961;0;1.756394;Ground;129.60;Transit;5;2.07;670;3357;1358;249;21;244;584
100;-558.1674;70;-662.4753;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-2723.083;0;2013.024;Ground;129.60;Transit;17;2.93;670;3357;1358;249;22;584;244
100;-628.6668;70;-583.0496;NoFlyEvasion;-730.2172;70;-509.2687;NoFlyEvasion;-1351.923;0;-56.70654;Ground;144.00;Transit;5;2.80;675;3399;1375;253;23;413;584
100;-626.4178;70;-584.6836;NoFlyEvasion;-730.2172;70;-509.2687;NoFlyEvasion;-2723.083;0;2013.024;Ground;144.00;Transit;17;2.93;675;3399;1375;253;24;584;413
100;-591.7798;70;-621.8447;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-1560.961;0;1.756394;Ground;129.60;Transit;5;2.07;678;3415;1388;255;25;244;563
100;-591.0459;70;-622.7319;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-2098.46;0;146.5784;Ground;129.60;Transit;20;0.47;678;3415;1388;255;26;563;244
100;-664.9924;70;-556.6574;NoFlyEvasion;-730.2172;70;-509.2687;NoFlyEvasion;-1351.923;0;-56.70654;Ground;144.00;Transit;5;2.80;683;3453;1397;261;27;413;563
100;-663.7377;70;-557.569;NoFlyEvasion;-730.2172;70;-509.2687;NoFlyEvasion;-2098.46;0;146.5784;Ground;144.00;Transit;20;0.47;683;3453;1397;261;28;563;413
