Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
20;948.0599;46.7;1553.438;NoFlyEvasion;1000;46.7;1560;NoFlyEvasion;1732.248;0;1943.803;Ground;7.20;Transit;18;2.09;232;220;105;23;1;206;209
20;949.5983;45.6;1553.633;NoFlyEvasion;1000;45.6;1560;NoFlyEvasion;2356.39;0;2006.34;Ground;7.20;Transit;13;1.77;232;220;105;23;2;209;206
20;-1043.236;63.3;-1571.962;NoFlyEvasion;-1070.187;63.3;-1555.584;NoFlyEvasion;-1443.716;0;201.3357;Ground;148.71;Transit;5;2.92;528;571;240;50;3;497;513
20;-1041.039;64.9;-1572.902;NoFlyEvasion;-1070.187;64.9;-1555.584;NoFlyEvasion;-1583.478;0;-83.7583;Ground;149.28;Transit;11;2.90;528;571;240;50;4;513;497
20;-669.6039;70.5;-553.3069;NoFlyEvasion;-730.2172;70.5;-509.2687;NoFlyEvasion;-2300.298;0;576.0388;Ground;144.00;Transit;5;1.67;873;1016;430;92;5;782;831
20;-668.2767;69.2;-554.2712;NoFlyEvasion;-730.2172;69.2;-509.2687;NoFlyEvasion;-2038.188;0;285.4302;Ground;144.00;Transit;9;2.52;873;1016;430;92;6;831;782
20;1557.443;56.4;1042.774;NoFlyEvasion;1532.592;56.4;1173.049;NoFlyEvasion;1877.419;0;2488.09;Ground;100.80;Transit;5;0.19;1347;1686;711;166;7;1235;1301
20;1557.658;56;1041.645;NoFlyEvasion;1532.592;56;1173.049;NoFlyEvasion;1739.436;0;2010.165;Ground;100.80;Transit;12;2.31;1347;1686;711;166;8;1301;1235
20;1058.454;82.1;444.4157;NoFlyEvasion;1070.186;82.1;444.4156;NoFlyEvasion;2639.113;0;398.1687;Ground;180.00;Transit;12;0.60;3553;4686;1936;463;9;3501;3522
20;1057.494;82.8;444.4157;NoFlyEvasion;1070.186;82.8;444.4156;NoFlyEvasion;2038.193;0;373.6541;Ground;180.00;Transit;19;1.80;3553;4686;1936;463;10;3522;3501
20;567.7939;65.6;1349.161;NoFlyEvasion;616.6537;65.6;1408.223;NoFlyEvasion;85.65259;0;2618.696;Ground;50.40;Transit;3;1.00;3976;5222;2182;527;11;3857;3927
20;567.2579;64.5;1348.513;NoFlyEvasion;616.6537;64.5;1408.223;NoFlyEvasion;185.3186;0;2642.959;Ground;50.40;Transit;12;1.78;3976;5222;2182;527;12;3927;3857
20;653.4245;117;1434.938;NoFlyEvasion;616.6537;117;1408.223;NoFlyEvasion;-97.15796;0;1097.839;Ground;324.00;Transit;3;0.65;4730;6264;2596;614;13;4639;4674
20;654.2985;117.7;1435.573;NoFlyEvasion;616.6537;117.7;1408.223;NoFlyEvasion;-1115.076;0;756.0974;Ground;324.00;Transit;6;1.96;4730;6264;2596;614;14;4674;4639
20;979.5113;97.7;-1022.57;Air;1210.482;97.7;-2283.277;Air;1210.482;0;-2283.277;Ground;259.62;Transit;19;0.71;4769;6330;2624;625;15;4732;4753
20;980.475;97.3;-1023.218;Air;1122.438;97.3;-1671.582;Air;1122.438;0;-1671.582;Ground;257.65;Transit;10;1.81;4769;6330;2624;625;16;4753;4732
20;-1335.29;45.7;-556.8628;NoFlyEvasion;-1269.782;45.7;-509.2682;NoFlyEvasion;2052.902;0;1032.708;Ground;36.00;Transit;11;1.91;4891;6473;2684;642;17;4868;4879
20;-1336.747;46.1;-557.921;NoFlyEvasion;-1269.782;46.1;-509.2682;NoFlyEvasion;2064.744;0;1202.622;Ground;36.00;Transit;24;2.03;4891;6473;2684;642;18;4879;4868
20;-934.6779;90.9;-448.2521;NoFlyEvasion;-860.7328;90.9;-457.5937;NoFlyEvasion;207.4976;0;-2175.04;Ground;187.20;Transit;4;2.28;4928;6534;2714;651;19;4870;4895
20;-934.9962;89;-448.2119;NoFlyEvasion;-860.7328;89;-457.5937;NoFlyEvasion;982.0107;0;-2344.171;Ground;187.20;Transit;12;1.60;4928;6534;2714;651;20;4895;4870
20;1518.403;103.3;797.572;NoFlyEvasion;1506.703;103.3;761.5627;NoFlyEvasion;997.3102;0;-503.0198;Ground;288.00;Transit;3;1.41;5242;6941;2885;688;21;5170;5178
20;1518.916;102.8;799.1498;NoFlyEvasion;1506.703;102.8;761.5627;NoFlyEvasion;979.3571;0;-248.5632;Ground;288.00;Transit;5;2.08;5242;6941;2885;688;22;5178;5170
20;-786.0021;100.3;1814.882;Air;-794.6882;100.3;1387.258;Air;-794.6882;0;1387.258;Ground;271.16;Transit;3;2.46;6253;8415;3484;825;23;6225;6248
20;-786.3875;99;1816.839;Air;-591.3327;99;-604.7813;Air;-454.3218;0;-2305.782;Ground;265.39;Transit;10;2.32;6253;8415;3484;825;24;6248;6225
20;-310.4382;115.7;-1874.211;Air;-969.8286;115.7;-2107.965;Air;-969.8286;0;-2107.965;Ground;340.48;Transit;2;2.82;6329;8517;3517;832;25;6158;6317
20;-308.6459;115.9;-1875.244;Air;-1976.52;115.9;-2438.218;Air;-1976.52;0;-2438.218;Ground;341.35;Transit;15;1.46;6329;8517;3517;832;26;6317;6158
20;977.0939;74.2;444.4158;NoFlyEvasion;929.8126;74.2;444.4159;NoFlyEvasion;-553.9573;0;1590.774;Ground;180.00;Transit;3;2.92;6503;8775;3623;859;27;6393;6480
20;978.7949;73.8;444.4158;NoFlyEvasion;929.8126;73.8;444.4159;NoFlyEvasion;-1606.43;0;2141.246;Ground;180.00;Transit;13;0.76;6503;8775;3623;859;28;6480;6393
20;-1257.723;89.8;-1492.323;NoFlyEvasion;-1206.15;89.8;-1520.675;NoFlyEvasion;-15.76611;0;-2408.467;Ground;208.80;Transit;4;0.89;6597;8913;3692;874;29;6502;6581
20;-1258.442;90.1;-1491.927;NoFlyEvasion;-1206.15;90.1;-1520.675;NoFlyEvasion;-356.3545;0;-2201.625;Ground;208.80;Transit;15;1.04;6597;8913;3692;874;30;6581;6502
20;608.864;49.1;1398.806;NoFlyEvasion;616.6537;49.1;1408.223;NoFlyEvasion;2442.143;0;2615.787;Ground;50.40;Transit;5;2.40;6730;9117;3772;899;31;6670;6710
20;607.4735;47.6;1397.126;NoFlyEvasion;616.6537;47.6;1408.223;NoFlyEvasion;2734.939;0;2453.004;Ground;50.40;Transit;19;2.96;6730;9117;3772;899;32;6710;6670
20;-1298.471;89.8;-1469.921;NoFlyEvasion;-1206.15;89.8;-1520.675;NoFlyEvasion;-565.7485;0;-2051.813;Ground;208.80;Transit;2;1.47;6748;9135;3780;901;33;6619;6734
20;-1300.049;89.5;-1469.053;NoFlyEvasion;-1206.15;89.5;-1520.675;NoFlyEvasion;-14.521;0;-2450.604;Ground;208.80;Transit;22;2.24;6748;9135;3780;901;34;6734;6619
20;480.9197;90.4;799.6564;NoFlyEvasion;493.2967;90.4;761.564;NoFlyEvasion;1664.808;0;19.5918;Ground;252.00;Transit;19;2.90;7400;10030;4149;990;35;7377;7388
20;480.3387;90.5;801.4448;NoFlyEvasion;493.2967;90.5;761.564;NoFlyEvasion;2614.584;0;-1018.37;Ground;252.00;Transit;23;0.91;7400;10030;4149;990;36;7388;7377
20;-1187.312;84.1;-1525.512;NoFlyEvasion;-1070.187;84.1;-1555.584;NoFlyEvasion;2299.266;0;-2339.131;Ground;194.40;Transit;5;0.81;7883;10678;4423;1070;37;7836;7868
20;-1188.048;84;-1525.323;NoFlyEvasion;-1070.187;84;-1555.584;NoFlyEvasion;-19.57593;0;-1593.59;Ground;194.40;Transit;21;0.99;7883;10678;4423;1070;38;7868;7836
20;-862.1179;74.4;-1538.203;NoFlyEvasion;-929.8142;74.4;-1555.584;NoFlyEvasion;-1996.677;0;-590.489;Ground;345.60;Transit;4;0.61;8075;10935;4525;1089;39;8010;8015
20;-860.6453;73.5;-1537.825;NoFlyEvasion;-929.8142;73.5;-1555.584;NoFlyEvasion;-2732.288;0;-118.2739;Ground;345.60;Transit;8;2.97;8075;10935;4525;1089;40;8015;8010
20;656.8648;58.3;-1546.16;Air;709.5887;58.3;-1143.375;Air;709.5887;0;-1143.375;Ground;82.54;Transit;1;0.73;8876;12135;5003;1208;41;8864;8866
20;657.7224;57.3;-1546.912;Air;1073.25;57.3;405.3716;Air;1551.527;0;2652.47;Ground;77.98;Transit;20;2.41;8876;12135;5003;1208;42;8866;8864
20;1556.157;101;991.6473;NoFlyEvasion;1550.081;101;895.0656;NoFlyEvasion;1306.73;0;-1053.071;Ground;273.60;Transit;5;2.97;9164;12524;5169;1249;43;9128;9153
20;1556.195;103.6;992.2466;NoFlyEvasion;1550.081;103.6;895.0656;NoFlyEvasion;373.7979;0;-1572.922;Ground;273.60;Transit;25;2.43;9164;12524;5169;1249;44;9153;9128
20;302.3634;45.7;-1558.399;Air;804.4388;45.7;-1313.737;Air;804.4388;0;-1313.737;Ground;25.98;Transit;24;2.94;9354;12767;5265;1277;45;9343;9349
20;303.8275;46.5;-1558.003;Air;559.2905;46.5;-1413.902;Air;559.2905;0;-1413.902;Ground;29.43;Transit;2;0.76;9354;12767;5265;1277;46;9349;9343
20;-670.8409;110.8;-1453.05;NoFlyEvasion;-670.8409;110.8;-1453.05;NoFlyEvasion;-1600.642;0;-1800.947;Ground;180.00;Transit;14;0.91;9453;12901;5337;1301;47;9390;9442
20;-670.5695;111;-1452.795;NoFlyEvasion;-670.8409;111;-1453.05;NoFlyEvasion;-2107.393;0;-2296.999;Ground;316.80;Transit;25;0.19;9453;12901;5337;1301;48;9442;9390
20;794.3464;78.1;1516.122;NoFlyEvasion;730.2179;78.1;1490.732;NoFlyEvasion;-808.2622;0;1537.019;Ground;338.40;Transit;3;2.86;10545;14512;6030;1498;49;10461;10482
20;796.5781;76.7;1517.006;NoFlyEvasion;730.2179;76.7;1490.732;NoFlyEvasion;-165.291;0;1599.252;Ground;338.40;Transit;5;2.73;10545;14512;6030;1498;50;10482;10461
20;455.2097;94.5;1109.102;NoFlyEvasion;441.1051;94.5;1035.163;NoFlyEvasion;1806.621;0;-1220.091;Ground;280.80;Transit;3;2.24;11146;15315;6332;1560;51;11086;11126
20;455.6222;95.2;1111.264;NoFlyEvasion;441.1051;95.2;1035.163;NoFlyEvasion;1861.264;0;-1199.898;Ground;280.80;Transit;17;2.52;11146;15315;6332;1560;52;11126;11086
20;-665.4678;104.1;-1448.004;NoFlyEvasion;-670.8409;104.1;-1453.05;NoFlyEvasion;-1399.276;0;-2585.084;Ground;316.80;Transit;7;0.18;11312;15547;6419;1588;53;11216;11250
20;-664.7386;104.7;-1447.32;NoFlyEvasion;-670.8409;104.7;-1453.05;NoFlyEvasion;-1176.38;0;-2345.757;Ground;316.80;Transit;11;2.16;11312;15547;6419;1588;54;11250;11216
20;-1222.437;44.5;-490.523;NoFlyEvasion;-1139.266;44.5;-457.5934;NoFlyEvasion;-14.8186;0;-598.2119;Ground;21.60;Transit;4;2.22;11969;16460;6768;1681;55;11898;11958
20;-1224.093;42.7;-491.1786;NoFlyEvasion;-1139.266;42.7;-457.5934;NoFlyEvasion;1844.88;0;-163.0679;Ground;21.60;Transit;18;2.89;11969;16460;6768;1681;56;11958;11898
20;-1763.733;87.3;718.4244;Air;1915.045;87.3;-1643.766;Air;1915.045;0;-1643.766;Ground;212.71;Transit;3;2.41;12300;16922;6965;1737;57;12249;12285
20;-1763.83;89.4;719.0955;Air;319.2241;89.4;-1177.674;Air;319.2241;0;-1177.674;Ground;222.32;Transit;14;2.01;12300;16922;6965;1737;58;12285;12249
20;-1296.439;108.9;-528.6359;NoFlyEvasion;-1383.346;108.9;-591.7775;NoFlyEvasion;-2109.9;0;-2003.708;Ground;324.00;Transit;5;2.04;12481;17208;7074;1769;59;12325;12438
20;-1295.509;109.2;-527.9598;NoFlyEvasion;-1383.346;109.2;-591.7775;NoFlyEvasion;-1861.682;0;-1754.015;Ground;324.00;Transit;20;0.37;12481;17208;7074;1769;60;12438;12325
20;476.9152;92.7;811.9811;NoFlyEvasion;493.2967;92.7;761.564;NoFlyEvasion;2690.221;0;-2316.314;Ground;252.00;Transit;6;0.17;12603;17418;7176;1803;61;12537;12582
20;476.6923;92.4;812.6671;NoFlyEvasion;493.2967;92.4;761.564;NoFlyEvasion;2350.451;0;-1589.91;Ground;252.00;Transit;19;1.61;12603;17418;7176;1803;62;12582;12537
20;-499.4952;60.7;-758.7625;NoFlyEvasion;-527.1759;60.7;-699.9377;NoFlyEvasion;-623.6313;0;694.8591;Ground;115.20;Transit;6;2.73;12630;17473;7203;1811;63;12576;12613
20;-498.4729;60.2;-760.935;NoFlyEvasion;-527.1759;60.2;-699.9377;NoFlyEvasion;-958.7372;0;2168.847;Ground;115.20;Transit;16;2.22;12630;17473;7203;1811;64;12613;12576
20;-555.7979;49.3;-1336.922;NoFlyEvasion;-493.2973;49.3;-1238.437;NoFlyEvasion;9.483643;0;-251.8613;Ground;57.60;Transit;3;1.64;12680;17546;7235;1822;65;12545;12666
20;-556.8107;48.7;-1338.518;NoFlyEvasion;-493.2973;48.7;-1238.437;NoFlyEvasion;2445.335;0;1214.502;Ground;57.60;Transit;24;2.47;12680;17546;7235;1822;66;12666;12545
20;-38.43271;96.1;45.43436;Air;450.3813;96.1;-1504.198;Air;450.3813;0;-1504.198;Ground;252.49;Transit;12;2.72;13578;18785;7749;1962;67;13559;13569
20;-39.59998;94.3;44.69012;Air;308.1914;94.3;-678.1582;Air;308.1914;0;-678.1582;Ground;244.31;Transit;12;1.83;13578;18785;7749;1962;68;13569;13559
20;-568.5132;115.5;-1356.958;NoFlyEvasion;-568.5132;115.5;-1356.958;NoFlyEvasion;-1848.633;0;-1686.17;Ground;180.00;Transit;5;2.67;13799;19088;7864;1995;69;13735;13764
20;-567.9712;114.4;-1356.104;NoFlyEvasion;-568.5132;114.4;-1356.958;NoFlyEvasion;-2589.105;0;-2181.231;Ground;302.40;Transit;16;0.45;13799;19088;7864;1995;70;13764;13735
20;-1551.053;64.7;-923.7283;NoFlyEvasion;-1532.592;64.7;-826.9503;NoFlyEvasion;-1698.365;0;-151.4932;Ground;79.20;Transit;15;0.42;14003;19377;8003;2045;71;13979;13990
20;-1551.18;65.2;-924.3962;NoFlyEvasion;-1532.592;65.2;-826.9503;NoFlyEvasion;-1630.297;0;-20.37524;Ground;79.20;Transit;23;1.37;14003;19377;8003;2045;72;13990;13979
20;-448.6949;67.8;-1085.473;NoFlyEvasion;-441.105;67.8;-964.8382;NoFlyEvasion;-2107.427;0;730.5944;Ground;86.40;Transit;10;1.38;14182;19642;8121;2085;73;14161;14174
20;-448.7859;67;-1086.92;NoFlyEvasion;-441.105;67;-964.8382;NoFlyEvasion;-1848.039;0;922.8972;Ground;86.40;Transit;19;1.96;14182;19642;8121;2085;74;14174;14161
20;-457.0456;55.6;-1126.867;NoFlyEvasion;-449.9193;55.6;-1104.934;NoFlyEvasion;-55.45093;0;113.9604;Ground;72.00;Transit;2;0.58;14209;19670;8134;2093;75;14060;14188
20;-457.4753;56.4;-1128.189;NoFlyEvasion;-449.9193;56.4;-1104.934;NoFlyEvasion;-339.9014;0;872.1588;Ground;72.00;Transit;12;2.74;14209;19670;8134;2093;76;14188;14060
20;-79.15893;90.8;-1083.07;Air;149.5017;90.8;-1343.118;Air;149.5017;0;-1343.118;Ground;228.67;Transit;5;1.01;15258;21037;8724;2251;77;15147;15220
20;-78.75544;89;-1082.523;Air;1176.287;89;-2148.542;Air;1176.287;0;-2148.542;Ground;220.34;Transit;16;2.84;15258;21037;8724;2251;78;15220;15147
20;1779.381;59.9;-1390.956;Air;1810.806;59.9;2181.877;Air;1810.806;0;2181.877;Ground;89.50;Transit;14;2.47;15260;21037;8724;2253;79;15245;15248
20;1779.741;61;-1391.609;Air;1491.61;61;2228.452;Air;1491.61;0;2228.452;Ground;94.55;Transit;18;0.19;15260;21037;8724;2253;80;15248;15245
20;-1065.749;49.2;-448.3061;NoFlyEvasion;-999.9999;49.2;-440;NoFlyEvasion;-458.2283;0;-7.072266;Ground;7.20;Transit;5;2.48;15565;21537;8955;2314;81;15516;15550
20;-1067.198;50.2;-448.9884;NoFlyEvasion;-1010.811;50.2;-442.2557;NoFlyEvasion;-291.7407;0;307.2114;Ground;6.81;Transit;19;1.35;15565;21537;8955;2314;82;15550;15516
20;-1521.247;106.7;-802.8419;NoFlyEvasion;-1532.592;106.7;-826.9503;NoFlyEvasion;-2339.916;0;-2617.376;Ground;295.20;Transit;3;0.61;15762;21798;9059;2331;83;15602;15743
20;-1521.103;107.3;-802.5351;NoFlyEvasion;-1532.592;107.3;-826.9503;NoFlyEvasion;-2144.007;0;-2025.089;Ground;295.20;Transit;29;0.78;15762;21798;9059;2331;84;15743;15602
20;1364.527;55.8;105.6748;Air;2107.446;55.8;2278.414;Air;2107.446;0;2278.414;Ground;71.12;Transit;9;2.48;16377;22613;9374;2403;85;16336;16349
20;1364.693;57.9;104.0632;Air;1458.021;57.9;668.257;Air;1666.29;0;1927.307;Ground;80.61;Transit;16;2.85;16377;22613;9374;2403;86;16349;16336
20;580.2621;50.4;1364.233;NoFlyEvasion;616.6537;50.4;1408.223;NoFlyEvasion;2075.335;0;2331.485;Ground;50.40;Transit;4;1.07;16446;22722;9418;2421;87;16361;16421
20;579.3438;49.5;1363.123;NoFlyEvasion;616.6537;49.5;1408.223;NoFlyEvasion;1598.622;0;2085.199;Ground;50.40;Transit;12;2.39;16446;22722;9418;2421;88;16421;16361
20;921.1867;47.2;442.7988;NoFlyEvasion;929.8126;47.2;444.4159;NoFlyEvasion;2244.523;0;1337.207;Ground;10.62;Transit;5;0.21;16698;23061;9549;2448;89;16549;16625
20;920.3094;47.6;443.9957;NoFlyEvasion;929.8126;47.6;444.4159;NoFlyEvasion;2182.026;0;1378.993;Ground;2.53;Transit;10;2.93;16698;23061;9549;2448;90;16625;16549
20;-610.2997;67.9;-599.4579;NoFlyEvasion;-616.653;67.9;-591.7782;NoFlyEvasion;-2028.959;0;593.9216;Ground;129.60;Transit;3;1.95;16867;23273;9652;2485;91;16758;16821
20;-609.5897;69;-600.3162;NoFlyEvasion;-616.653;69;-591.7782;NoFlyEvasion;-2069.174;0;670.0415;Ground;129.60;Transit;7;1.23;16867;23273;9652;2485;92;16821;16758
20;38.96089;83.5;1.261255;Air;1140.021;83.5;-305.2048;Air;1140.021;0;-305.2048;Ground;195.55;Transit;4;1.00;17792;24595;10193;2625;93;17769;17781
20;38.67868;83.3;0.7479962;Air;1403.752;83.3;-363.2744;Air;1403.752;0;-363.2744;Ground;194.93;Transit;13;0.24;17792;24595;10193;2625;94;17781;17769
20;-1609.056;41.9;-2319.085;Air;-1082.62;41.9;-2236.769;Air;-1082.62;0;-2236.769;Ground;8.89;Transit;2;2.45;18165;25114;10399;2677;95;18138;18151
20;-1611.41;41.5;-2317.851;Air;1550.133;41.5;-1937.825;Air;1550.133;0;-1937.825;Ground;6.85;Transit;11;2.93;18165;25114;10399;2677;96;18151;18138
20;-537.3931;61.2;294.9743;Air;-648.0376;61.2;1451.288;Air;-648.0376;0;1451.288;Ground;95.47;Transit;5;0.52;18481;25556;10575;2734;97;18395;18436
20;-536.1631;62.4;294.7776;Air;-727.415;62.4;1287.607;Air;-727.415;0;1287.607;Ground;100.90;Transit;11;2.97;18481;25556;10575;2734;98;18436;18395
20;-257.5222;69.8;-98.20499;Air;-1355.577;69.8;1039.454;Air;-1355.577;0;1039.454;Ground;133.99;Transit;3;2.54;18727;25932;10721;2771;99;18574;18701
20;-256.2497;71.9;-99.34196;Air;-549.6492;71.9;115.7549;Air;-549.6492;0;115.7549;Ground;143.75;Transit;21;2.95;18727;25932;10721;2771;100;18701;18574
20;1965.396;50;315.187;Air;2572.03;50;927.1849;Air;2572.03;0;927.1849;Ground;45.25;Transit;3;0.66;19130;26493;10952;2820;101;18918;19115
20;1965.216;50.6;314.7713;Air;2086.378;50.6;449.0142;Air;2086.378;0;449.0142;Ground;47.93;Transit;27;0.90;19130;26493;10952;2820;102;19115;18918
20;1298.116;40.8;2613.043;Ground;1298.116;0;2613.043;Ground;1298.116;0;2613.043;Ground;270.00;Transit;5;2.22;19609;27162;11225;2878;103;19492;19578
20;1296.709;40.7;2611.958;Air;2702.102;40.7;2695.27;Air;2702.102;0;2695.27;Ground;3.39;Transit;9;1.40;19609;27162;11225;2878;104;19578;19492
20;-518.1107;72.5;-719.2023;NoFlyEvasion;-527.1759;72.5;-699.9377;NoFlyEvasion;-2616.224;0;400.1809;Ground;115.20;Transit;4;2.62;19984;27755;11467;2950;105;19900;19954
20;-517.7188;70.8;-720.0352;NoFlyEvasion;-527.1759;70.8;-699.9377;NoFlyEvasion;-1933.118;0;271.5532;Ground;115.20;Transit;8;1.26;19984;27755;11467;2950;106;19954;19900
20;1443.339;49.9;661.7186;NoFlyEvasion;1506.703;49.9;761.5627;NoFlyEvasion;2522.388;0;2214.486;Ground;57.60;Transit;2;2.24;20764;28751;11881;3048;107;20651;20681
20;1442.525;49.8;660.4349;NoFlyEvasion;1506.703;49.8;761.5627;NoFlyEvasion;2243.329;0;1825.817;Ground;57.60;Transit;10;0.81;20764;28751;11881;3048;108;20681;20651
20;-1446.164;79.6;2314.328;Air;-1883.341;79.6;2327.875;Air;-1883.341;0;2327.875;Ground;178.23;Transit;8;2.46;20784;28780;11894;3052;109;20712;20768
20;-1447.613;80.9;2315.051;Air;2438.574;80.9;2032.112;Air;2438.574;0;2032.112;Ground;184.16;Transit;11;1.75;20784;28780;11894;3052;110;20768;20712
20;-443.2186;104.3;-998.4319;NoFlyEvasion;-449.9193;104.3;-1104.934;NoFlyEvasion;-1468.698;0;-2278.994;Ground;273.60;Transit;6;1.29;21127;29288;12099;3116;111;21021;21105
