Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
10;-391.2267;93.7;-2051.371;Air;2560.185;93.7;-1658.29;Air;2560.185;0;-1658.29;Ground;7.59;Transit;4;0.73;4121;3507;1406;395;1;4097;4112
10;-390.2293;92.8;-2051.574;Air;-1993.049;92.8;-2471.136;Air;-1993.049;0;-2471.136;Ground;345.33;Transit;1;2.04;4121;3507;1406;395;2;4112;4097
10;495.44;119.8;758.1867;NoFlyEvasion;568.5121;119.8;643.043;NoFlyEvasion;1929.927;0;411.6401;Ground;237.60;Transit;10;1.19;5859;4943;1972;534;3;5841;5847
10;496.0676;119.1;757.1978;NoFlyEvasion;493.2967;119.1;761.564;NoFlyEvasion;125.9973;0;2509.774;Ground;122.40;Transit;13;1.87;5859;4943;1972;534;4;5847;5841
10;-1543.31;52.5;-883.1373;NoFlyEvasion;-1558.895;52.5;-964.837;NoFlyEvasion;-1457.628;0;-2043.941;Ground;280.80;Transit;11;0.62;8188;6869;2772;731;5;8171;8177
10;-1543.38;52.7;-883.5026;NoFlyEvasion;-1532.592;52.7;-826.9503;NoFlyEvasion;-1188.173;0;612.5054;Ground;79.20;Transit;9;0.32;8188;6869;2772;731;6;8177;8171
10;618.804;97.8;-732.5142;Air;-918.0993;97.8;116.1813;Air;-918.0993;0;116.1813;Ground;151.09;Transit;3;2.05;10585;8740;3520;924;7;10536;10572
10;619.0747;96.2;-733.79;Air;-1974.397;96.2;1110.014;Air;-1974.397;0;1110.014;Ground;144.59;Transit;14;2.10;10585;8740;3520;924;8;10572;10536
10;-252.5286;40.6;-1883.098;Air;6.737305;40.6;-1576.146;Air;6.737305;0;-1576.146;Ground;49.81;Transit;1;0.34;11329;9403;3801;998;9;11321;11324
10;-253.3759;40.2;-1881.747;Air;1207.235;40.2;-1259.222;Air;1207.235;0;-1259.222;Ground;23.08;Transit;20;2.95;11329;9403;3801;998;10;11324;11321
10;-548.9694;63.8;-673.5939;NoFlyEvasion;-616.653;63.8;-591.7782;NoFlyEvasion;-2144.759;0;717.5124;Ground;129.60;Transit;13;1.09;12379;10324;4185;1094;11;12363;12366
