Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
40;1236.935;91.4;-1936.59;Air;1671.296;91.4;-2475.662;Air;1671.296;0;-2475.662;Ground;231.14;Transit;3;1.83;326;530;222;33;1;111;283
40;1235.92;92.7;-1935.115;Air;1490.725;92.7;-2328.705;Air;1490.725;0;-2328.705;Ground;237.08;Transit;11;2.70;326;530;222;33;2;283;111
40;-1499.023;50.1;-755.6131;NoFlyEvasion;-1472.824;50.1;-699.9368;NoFlyEvasion;-28.9646;0;76.45581;Ground;64.80;Transit;12;2.73;480;900;388;77;3;436;442
40;-1499.687;51.3;-757.025;NoFlyEvasion;-1472.824;51.3;-699.9368;NoFlyEvasion;1135.06;0;2309.188;Ground;64.80;Transit;16;1.23;480;900;388;77;4;442;436
40;1535.77;110.8;851.0222;NoFlyEvasion;1506.703;110.8;761.5627;NoFlyEvasion;-1749.074;0;-1696.935;Ground;288.00;Transit;11;1.62;510;967;417;87;5;475;495
40;1536.15;110.5;852.192;NoFlyEvasion;1506.703;110.5;761.5627;NoFlyEvasion;-2208.483;0;-2329.651;Ground;288.00;Transit;28;0.95;510;967;417;87;6;495;475
40;-887.1573;45.9;-1544.632;NoFlyEvasion;-793.851;45.9;-1520.675;NoFlyEvasion;300.8452;0;-429.9829;Ground;14.40;Transit;6;0.55;787;1656;703;149;7;700;755
40;-888.1458;46.3;-1544.886;NoFlyEvasion;-793.851;46.3;-1520.675;NoFlyEvasion;81.90137;0;-909.8989;Ground;14.40;Transit;18;1.73;787;1656;703;149;8;755;700
40;-490.4349;57.2;-779.6365;NoFlyEvasion;-523.2632;57.2;-712.1816;NoFlyEvasion;-238.0935;0;577.2063;Ground;115.95;Transit;6;1.66;958;2070;868;194;9;841;929
40;-489.4804;56.5;-780.0451;NoFlyEvasion;-527.1759;56.5;-699.9377;NoFlyEvasion;69.74951;0;2215.042;Ground;115.20;Transit;24;0.93;958;2070;868;194;10;929;841
40;-487.3223;97.5;-784.6313;NoFlyEvasion;-467.4081;97.5;-826.9514;NoFlyEvasion;-328.1667;0;-1833.785;Ground;244.80;Transit;3;1.94;966;2103;883;197;11;732;827
40;-487.5268;98.7;-784.1967;NoFlyEvasion;-467.4081;98.7;-826.9514;NoFlyEvasion;-778.5908;0;-2348.05;Ground;244.80;Transit;6;0.65;966;2103;883;197;12;827;732
40;-1302.607;62.7;-1467.647;NoFlyEvasion;-1329.16;62.7;-1453.049;NoFlyEvasion;-1787.457;0;1913.49;Ground;151.20;Transit;9;1.24;1119;2535;1060;238;13;1063;1068
40;-1303.159;63.9;-1467.343;NoFlyEvasion;-1329.16;63.9;-1453.049;NoFlyEvasion;-1889.911;0;799.4785;Ground;151.20;Transit;5;1.50;1119;2535;1060;238;14;1068;1063
40;1555.233;105.5;976.9559;NoFlyEvasion;1550.081;105.5;895.0656;NoFlyEvasion;5.967529;0;-2204.477;Ground;273.60;Transit;4;0.82;1278;3012;1262;302;15;1181;1238
40;1555.269;107.2;977.5258;NoFlyEvasion;1550.081;107.2;895.0656;NoFlyEvasion;-9.483643;0;-758.0494;Ground;273.60;Transit;15;2.82;1278;3012;1262;302;16;1238;1181
40;1467.501;105.5;699.7907;NoFlyEvasion;1431.487;105.5;643.0418;NoFlyEvasion;5.967529;0;-2204.477;Ground;302.40;Transit;4;0.82;1303;3089;1295;315;17;1181;1269
40;1468.107;104.3;700.7459;NoFlyEvasion;1431.487;104.3;643.0418;NoFlyEvasion;161.5127;0;-1759.691;Ground;302.40;Transit;21;2.47;1303;3089;1295;315;18;1269;1181
40;84.3807;91.4;-464.2377;Air;828.4101;91.4;-1389.128;Air;828.4101;0;-1389.128;Ground;231.19;Transit;2;1.00;1968;4876;2039;500;19;1833;1935
40;83.80605;93;-463.4726;Air;340.5933;93;-884.1418;Air;340.5933;0;-884.1418;Ground;238.60;Transit;9;2.76;1968;4876;2039;500;20;1935;1833
40;-454.2257;102;-896.0566;NoFlyEvasion;-441.105;102;-964.8382;NoFlyEvasion;-799.394;0;-2224.443;Ground;259.20;Transit;3;2.10;1992;4949;2073;512;21;1757;1933
40;-454.5312;103.1;-894.455;NoFlyEvasion;-441.105;103.1;-964.8382;NoFlyEvasion;-1208.354;0;-2593.546;Ground;259.20;Transit;8;1.91;1992;4949;2073;512;22;1933;1757
40;-1541.612;100.1;45.47572;Air;-1562.609;100.1;-2361.148;Air;-1562.609;0;-2361.148;Ground;270.50;Transit;11;2.10;2584;6664;2795;696;23;2531;2541
40;-1540.122;101.4;43.99495;Air;-1815.155;101.4;-2519.322;Air;-1815.155;0;-2519.322;Ground;276.12;Transit;3;2.91;2584;6664;2795;696;24;2541;2531
40;720.0189;90;519.9143;NoFlyEvasion;793.8496;90;479.3254;NoFlyEvasion;1700.79;0;-422.1711;Ground;208.80;Transit;4;2.46;2593;6699;2811;700;25;2440;2559
40;718.4582;90;520.7723;NoFlyEvasion;793.8496;90;479.3254;NoFlyEvasion;2225.625;0;-440.8745;Ground;208.80;Transit;22;1.11;2593;6699;2811;700;26;2559;2440
40;-1098.907;82.2;-452.4948;NoFlyEvasion;-999.9999;82.2;-440;NoFlyEvasion;1242.386;0;-1204.83;Ground;7.20;Transit;4;2.53;2725;7041;2942;738;27;2622;2690
40;-1101.328;83;-452.8007;NoFlyEvasion;-999.9999;83;-440;NoFlyEvasion;2292.291;0;-1722.463;Ground;7.20;Transit;16;2.82;2725;7041;2943;738;28;2690;2622
40;528.871;63.9;705.5076;NoFlyEvasion;493.2967;63.9;761.564;NoFlyEvasion;438.4319;0;2391.213;Ground;122.40;Transit;3;2.74;2786;7222;3018;761;29;2393;2694
40;529.8521;63.6;703.9617;NoFlyEvasion;493.2967;63.6;761.564;NoFlyEvasion;271.5068;0;2090.192;Ground;122.40;Transit;13;1.14;2786;7222;3018;761;30;2694;2393
40;668.0858;54.2;1873.089;Air;712.1574;54.2;1963.384;Air;712.1574;0;1963.384;Ground;63.98;Transit;3;2.91;2937;7641;3183;805;31;2674;2805
40;666.7736;53.6;1872.387;Air;1067.139;53.6;2601.721;Air;1067.139;0;2601.721;Ground;61.24;Transit;14;0.38;2937;7641;3183;805;32;2805;2674
40;-447.169;68;-1061.22;NoFlyEvasion;-441.105;68;-964.8382;NoFlyEvasion;-2204.608;0;772.1916;Ground;86.40;Transit;5;2.44;2967;7731;3219;812;33;2865;2880
40;-447.3128;68.5;-1063.506;NoFlyEvasion;-441.105;68.5;-964.8382;NoFlyEvasion;-1651.469;0;40.48901;Ground;86.40;Transit;7;2.27;2967;7731;3219;812;34;2880;2865
40;513.0361;96.1;1270.014;NoFlyEvasion;467.4085;96.1;1173.05;NoFlyEvasion;1285.354;0;-110.2224;Ground;295.20;Transit;3;2.42;2973;7742;3227;816;35;2869;2921
40;513.5856;96.5;1271.181;NoFlyEvasion;467.4085;96.5;1173.05;NoFlyEvasion;1341.542;0;-374.9163;Ground;295.20;Transit;8;0.30;2973;7742;3227;816;36;2921;2869
40;-1503.227;65.3;-1243.914;NoFlyEvasion;-1506.703;65.3;-1238.436;NoFlyEvasion;-2211.94;0;570.9009;Ground;122.40;Transit;3;1.24;3840;10241;4246;1129;37;3721;3804
40;-1502.646;65.5;-1244.829;NoFlyEvasion;-1506.703;65.5;-1238.436;NoFlyEvasion;-1634.048;0;175.2471;Ground;122.40;Transit;20;1.01;3840;10241;4246;1129;38;3804;3721
40;484.5667;91.5;788.4323;NoFlyEvasion;493.2967;91.5;761.564;NoFlyEvasion;2074.838;0;-554.6218;Ground;252.00;Transit;4;1.21;4324;11486;4753;1248;39;4215;4264
40;484.4428;89.9;788.8134;NoFlyEvasion;493.2967;89.9;761.564;NoFlyEvasion;2280.687;0;-476.6333;Ground;252.00;Transit;12;2.09;4324;11486;4753;1248;40;4264;4215
