Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
30;-1533.461;80.5;-831.5081;NoFlyEvasion;-1558.895;80.5;-964.837;NoFlyEvasion;-2308.018;0;-1434.166;Ground;280.80;Transit;16;1.36;614;1045;445;122;1;539;587
30;-1533.688;79.2;-832.6984;NoFlyEvasion;-1532.592;79.2;-826.9503;NoFlyEvasion;2043.331;0;1477.868;Ground;79.20;Transit;19;2.30;614;1045;445;122;2;587;539
30;1558.446;98.8;1028.028;NoFlyEvasion;1558.895;98.8;1035.162;NoFlyEvasion;2348.379;0;1703.24;Ground;86.40;Transit;3;2.21;658;1158;493;139;3;481;633
30;1558.453;96.3;1028.136;NoFlyEvasion;1550.081;96.3;895.0656;NoFlyEvasion;1815.169;0;-962.1853;Ground;273.60;Transit;22;2.80;658;1158;493;139;4;633;481
30;-854.0389;105.5;-1536.129;NoFlyEvasion;-929.8142;105.5;-1555.584;NoFlyEvasion;-2110.279;0;-1085.097;Ground;345.60;Transit;13;1.54;658;1159;494;141;5;594;639
30;-855.2333;106.8;-1536.435;NoFlyEvasion;-793.851;106.8;-1520.675;NoFlyEvasion;122.8262;0;-437.0798;Ground;14.40;Transit;25;2.54;658;1159;494;141;6;639;594
30;-1557.326;41.6;-989.7776;NoFlyEvasion;-1550.081;41.6;-1104.933;NoFlyEvasion;-1308.35;0;-2607.086;Ground;266.40;Transit;7;2.50;728;1343;582;164;7;593;688
30;-1557.23;43.4;-991.3062;NoFlyEvasion;-1558.895;43.4;-964.837;NoFlyEvasion;-1848.213;0;-372.6172;Ground;93.60;Transit;11;2.43;728;1343;582;164;8;688;593
30;-1506.703;109.7;-1238.436;NoFlyEvasion;-1506.703;109.7;-1238.436;NoFlyEvasion;-2377.129;0;-129.1838;Ground;180.00;Transit;12;1.29;1016;1944;828;233;9;945;999
30;-1505.818;110.3;-1239.831;NoFlyEvasion;-1506.703;110.3;-1238.436;NoFlyEvasion;-1798.402;0;124.7151;Ground;122.40;Transit;24;2.33;1016;1944;828;233;10;999;945
30;-442.7194;84.5;-990.4977;NoFlyEvasion;-449.9193;84.5;-1104.934;NoFlyEvasion;-1153.282;0;-2026.973;Ground;273.60;Transit;3;1.58;1039;1996;855;243;11;921;982
30;-442.8325;83.9;-992.2957;NoFlyEvasion;-441.105;83.9;-964.8382;NoFlyEvasion;910.3314;0;-315.9458;Ground;86.40;Transit;11;2.48;1039;1996;855;243;12;982;921
30;1470.759;66.7;704.925;NoFlyEvasion;1431.487;66.7;643.0418;NoFlyEvasion;-1742.257;0;-2521.45;Ground;302.40;Transit;13;1.71;1343;2605;1132;321;13;1302;1312
30;1470.195;67.8;704.0363;NoFlyEvasion;1506.703;67.8;761.5627;NoFlyEvasion;2713.418;0;2225.816;Ground;57.60;Transit;14;1.50;1343;2605;1132;321;14;1312;1302
30;-1521.091;114.9;-802.51;NoFlyEvasion;-1532.592;114.9;-826.9503;NoFlyEvasion;-2269.551;0;-1563.343;Ground;295.20;Transit;4;1.46;1528;2977;1303;364;15;1330;1455
30;-1521.113;116;-802.5562;NoFlyEvasion;-1472.824;116;-699.9368;NoFlyEvasion;-1549.61;0;-19.28931;Ground;64.80;Transit;8;0.76;1528;2977;1303;364;16;1455;1330
30;2475.32;72.4;-1031.415;Air;2281.123;72.4;2038.537;Air;2281.123;0;2038.537;Ground;93.62;Transit;2;1.95;1757;3413;1477;424;17;1726;1751
30;2477.315;72.8;-1031.846;Air;-2057.599;72.8;-87.42969;Air;-2057.599;0;-87.42969;Ground;168.24;Transit;14;2.34;1757;3413;1477;424;18;1751;1726
30;938.7452;89;1552.262;NoFlyEvasion;1000;89;1560;NoFlyEvasion;2028.015;0;1536.057;Ground;7.20;Transit;3;1.04;2199;4248;1801;507;19;2081;2137
30;939.8771;88.9;1552.405;NoFlyEvasion;860.7337;88.9;1542.407;NoFlyEvasion;282.1711;0;197.5461;Ground;352.80;Transit;6;1.25;2199;4248;1801;507;20;2137;2081
30;662.609;74.8;554.68;NoFlyEvasion;670.8398;74.8;546.9508;NoFlyEvasion;2281.203;0;-356.3899;Ground;223.20;Transit;7;2.89;2508;4848;2061;567;21;2410;2479
30;664.5415;75;552.8653;NoFlyEvasion;568.5121;75;643.043;NoFlyEvasion;-142.5205;0;1465.063;Ground;136.80;Transit;12;2.65;2508;4848;2061;567;22;2479;2410
30;-2308.694;81.9;-627.4081;Air;-1264.639;81.9;2197.827;Air;-1264.639;0;2197.827;Ground;69.72;Transit;3;1.48;2520;4869;2071;573;23;2468;2511
30;-2307.677;82.2;-629.0809;Air;-2204.126;82.2;385.5833;Air;-2204.126;0;385.5833;Ground;84.17;Transit;6;2.50;2520;4869;2071;573;24;2511;2468
30;883.2349;119.5;1545.249;NoFlyEvasion;1000;119.5;1560;NoFlyEvasion;2377.915;0;1201.956;Ground;7.20;Transit;9;2.16;3079;6028;2548;702;25;3003;3062
30;884.4372;118.2;1545.401;NoFlyEvasion;860.7337;118.2;1542.407;NoFlyEvasion;-2225.35;0;-2428.944;Ground;352.80;Transit;13;1.54;3079;6028;2548;702;26;3062;3003
30;-1165.613;47.1;-1531.083;NoFlyEvasion;-1206.15;47.1;-1520.675;NoFlyEvasion;-2703.822;0;-1866.707;Ground;165.60;Transit;12;1.20;3493;6896;2943;802;27;3459;3470
30;-1166.322;48.6;-1530.901;NoFlyEvasion;-1070.187;48.6;-1555.584;NoFlyEvasion;1692.715;0;-195.1748;Ground;194.40;Transit;16;2.37;3493;6896;2943;802;28;3470;3459
