Simulation Mode;Density target;currentPosition X;currentPosition Y;currentPosition Z;currentPosition Type;nextPosition X;nextPosition Y;nextPosition Z;nextPosition Type;targetPosition X;targetPosition Y;targetPosition Z;targetPosition Type;Heading angle;flightState;localCollisions;currentPathStep;currentStepPercentage;flightSpeed;aircraftDiameter;Flight count;Far collisions;Medium collisions;Close collisions;Spot on collisions
Balanced;20;770.534;76;-664.5709;Air;-2592.51;76;417.769;Air;-2592.51;0;417.769;Ground;162.16;Transit;1 0 1 1;1;25;3;2.97;300;335;141;30;1;2.632534;2.614512;228;242
Balanced;20;768.2678;76.3;-663.3021;Air;549.6479;76.3;-597.1543;Air;549.6479;0;-597.1543;Ground;163.17;Transit;0 0 1 1;1;53;1;2.29;300;335;141;30;2;2.632534;2.614512;242;228
Balanced;20;-2437.15;82.74927;1990.493;Air;-2437.15;88.5;1990.493;Air;-1441.125;0;1204.981;Ground;270.00;Transit;1 0 1 1;0;92;1;1.61;7439;8847;3470;738;3;1.540288;1.532313;7424;7431
Balanced;20;-2437.682;81.49834;1991.2;Air;-2437.682;86.3;1991.2;Air;-998.6426;0;1211.818;Ground;270.00;Transit;1 0 1 1;0;92;2;1.47;7439;8847;3470;738;4;1.540288;1.532313;7431;7424
Balanced;20;430.5598;68.1;297.5326;Air;-417.0815;68.1;1449.204;Air;-417.0815;0;1449.204;Ground;126.35;Transit;2 1 1 1;1;67;14;2.74;11900;14200;5582;1169;5;2.090921;2.082402;11862;11876
Balanced;20;432.5533;67.5;297.4804;Air;-907.7175;67.5;2312.854;Air;-907.7175;0;2312.854;Ground;123.62;Transit;3 2 1 1;1;57;25;1.44;11900;14200;5582;1169;6;2.090921;2.082402;11876;11862
Balanced;20;-940.3283;46.2;1840.301;Air;-355.7976;46.2;2150.62;Air;-355.7976;0;2150.62;Ground;27.96;Transit;1 0 1 1;1;67;5;2.62;15975;19084;7486;1539;7;2.503859;2.495456;15926;15934
Balanced;20;-938.7312;46.96002;1838.541;Ground;-938.7312;0;1838.541;Ground;-938.7312;0;1838.541;Ground;270.00;Transit;1 1 1 1;2;16;11;2.39;15975;19084;7486;1539;8;2.503859;2.495456;15934;15926
Balanced;20;-56.22777;67.4;1107.494;Air;-324.9907;67.4;1515.089;Air;-324.9907;0;1515.089;Ground;123.40;Transit;1 1 1 1;1;36;1;1.10;20150;24023;9458;1947;9;1.982183;1.905488;20091;20131
Balanced;20;-55.48953;68.5;1106.125;Air;-355.752;68.5;1484.674;Air;-355.752;0;1484.674;Ground;128.42;Transit;1 1 1 1;1;77;17;2.86;20150;24023;9458;1947;10;1.982183;1.905488;20131;20091
Balanced;20;588.1509;53.85894;1289.603;Ground;588.1509;0;1289.603;Ground;588.1509;0;1289.603;Ground;270.00;Transit;1 1 1 1;2;53;2;1.72;24339;29432;11574;2341;11;1.284397;1.159355;24181;24329
Balanced;20;588.0016;53.7;1288.464;Air;1078.415;53.7;2197.337;Air;1078.415;0;2197.337;Ground;61.65;Transit;1 1 1 1;1;49;21;0.85;24339;29432;11574;2341;12;1.284397;1.159355;24329;24181
Balanced;20;-14.8029;110.5;208.2975;Air;-1829.656;110.5;-1478.352;Air;-1829.656;0;-1478.352;Ground;317.10;Transit;2 1 1 1;1;50;11;1.70;26550;32184;12652;2556;13;1.086943;1.065666;26508;26542
Balanced;20;-14.53638;110;209.2001;Air;-1236.053;110;-1014.599;Air;-1236.053;0;-1014.599;Ground;314.95;Transit;1 1 1 1;1;31;22;0.48;26550;32184;12652;2556;14;1.086943;1.065666;26542;26508
Balanced;20;1009.404;86.8;34.68139;Air;1371.869;86.8;-178.0776;Air;1371.869;0;-178.0776;Ground;210.41;Transit;1 1 1 1;1;52;1;1.43;33030;39879;15638;3169;15;1.778192;1.739648;32938;33019
Balanced;20;1007.706;87.1;34.90792;Air;1187.033;87.1;-76.10327;Air;1187.033;0;-76.10327;Ground;211.76;Transit;2 1 1 1;1;82;18;2.12;33030;39879;15638;3169;16;1.778192;1.739648;33019;32938
Balanced;20;-2098.868;101.7;-1277.096;Air;-2246.702;101.7;-2408.169;Air;-2246.702;0;-2408.169;Ground;277.45;Transit;1 1 1 1;1;77;11;2.24;36753;44513;17468;3550;17;1.769768;1.728579;36690;36746
Balanced;20;-2098.931;101.4;-1275.395;Air;-2191.742;101.4;-2124.105;Air;-2191.742;0;-2124.105;Ground;276.24;Transit;1 1 1 1;1;36;18;1.30;36753;44513;17468;3550;18;1.769768;1.728579;36746;36690
Balanced;20;-228.0848;80.1;2174.564;Air;937.3649;80.1;2165.757;Air;937.3649;0;2165.757;Ground;180.43;Transit;1 0 1 1;1;29;4;2.52;36804;44575;17496;3556;19;2.24102;2.181647;36779;36799
Balanced;20;-226.5585;78.6;2174.139;Air;-1014.454;78.6;2258.077;Air;-1014.454;0;2258.077;Ground;173.92;Transit;1 1 1 1;1;5;6;1.96;36804;44575;17496;3556;20;2.24102;2.181647;36799;36779
Balanced;20;-1700.417;109.5;-414.02;Air;-2353.499;109.5;-1128.773;Air;-2353.499;0;-1128.773;Ground;312.42;Transit;1 0 1 1;1;78;4;2.64;39248;47662;18700;3821;21;2.108452;2.072634;39099;39192
Balanced;20;-1699.886;109;-412.08;Air;-2436.776;109;-1276.433;Air;-2436.776;0;-1276.433;Ground;310.45;Transit;1 1 1 1;1;77;12;1.58;39248;47662;18700;3821;22;2.108452;2.072634;39192;39099
Balanced;20;345.498;50.2;392.524;Air;1540.84;50.2;1641.026;Air;1540.84;0;1641.026;Ground;46.25;Transit;1 1 1 1;1;15;3;0.29;57914;70486;27618;5689;23;1.60277;1.559448;57892;57900
Balanced;20;344.2724;50.9;393.1873;Air;1258.104;50.9;1459.822;Air;1258.104;0;1459.822;Ground;49.41;Transit;1 1 1 1;1;57;26;2.92;57914;70486;27618;5689;24;1.60277;1.559448;57900;57892
Balanced;20;-482.7018;51.9;-69.77396;Air;-471.0168;51.9;-53.9563;Air;-471.0168;0;-53.9563;Ground;53.55;Transit;1 0 1 1;1;96;3;2.55;60450;73640;28855;5935;25;2.082251;2.052079;60412;60444
Balanced;20;-484.4119;52.4;-70.79211;Air;869.5378;52.4;1944.493;Air;869.5378;0;1944.493;Ground;56.11;Transit;1 1 1 1;1;9;11;1.61;60450;73640;28855;5935;26;2.082251;2.052079;60444;60412
Balanced;20;1999.52;106.5;1439.313;Air;1840.949;106.5;1154.148;Air;1840.949;0;1154.148;Ground;299.08;Transit;0 0 1 1;1;40;1;1.12;62027;75523;29601;6072;27;1.41808;1.367296;61971;62010
Balanced;20;1999.481;105.5;1440.244;Air;1246.329;105.5;-204.314;Air;1246.329;0;-204.314;Ground;294.61;Transit;1 1 1 1;1;38;13;1.71;62027;75523;29601;6072;28;1.41808;1.367296;62010;61971
Balanced;20;-1276.29;52.5;-445.2885;Air;-505.2253;52.5;712.0895;Air;-505.2253;0;712.0895;Ground;56.33;Transit;1 0 1 1;1;60;3;1.02;64010;77943;30528;6260;29;0.560518;0.4525758;63889;64003
Balanced;20;-1276.205;52.4;-445.7216;Air;697.9528;52.4;2474.161;Air;697.9528;0;2474.161;Ground;55.94;Transit;2 1 1 1;1;18;23;0.10;64010;77943;30528;6260;30;0.560518;0.4525758;64003;63889
Balanced;20;-2107.223;115;-1878.427;Air;-2636.669;115;-2101.975;Air;-2636.669;0;-2101.975;Ground;337.11;Transit;0 0 1 1;1;66;1;2.53;65446;79804;31230;6381;31;2.479192;2.417441;65233;65414
Balanced;20;-2105.37;116.5;-1878.827;Air;-2169.893;116.5;-1897.382;Air;-2169.893;0;-1897.382;Ground;343.96;Transit;1 1 1 1;1;97;15;2.43;65446;79804;31230;6381;32;2.479192;2.417441;65414;65233
Balanced;20;1593.829;66.5;-2217.77;Air;1585.341;66.5;-2202.701;Air;1585.341;0;-2202.701;Ground;119.39;Transit;0 0 1 1;1;95;1;0.76;87874;107684;42058;8647;33;1.117271;1.116039;87796;87870
Balanced;20;1593.125;65.7;-2218.101;Air;49.35254;65.7;972.3929;Air;49.35254;0;972.3929;Ground;115.82;Transit;1 1 1 1;1;4;12;1.48;87874;107684;42058;8647;34;1.117271;1.116039;87870;87796
Balanced;20;-248.7691;106.2;-1074.113;Air;-645.228;106.2;-1833.393;Air;-645.228;0;-1833.393;Ground;297.57;Transit;1 1 1 1;1;68;3;2.68;88194;108073;42218;8688;35;2.501366;2.499554;88084;88118
Balanced;20;-246.5825;107.4;-1074.276;Air;-1187.994;107.4;-2518.72;Air;-1187.994;0;-2518.72;Ground;303.09;Transit;1 1 1 1;1;69;9;2.32;88194;108073;42218;8688;36;2.501366;2.499554;88118;88084
Balanced;20;-1184.775;72.8;896.0693;Air;-2668.963;72.8;1832.625;Air;-2668.963;0;1832.625;Ground;147.75;Transit;1 1 1 1;1;55;5;1.61;90015;110265;43053;8859;37;1.59904;1.59306;89938;89970
Balanced;20;-1185.486;72.4;897.4373;Air;-1622.103;72.4;1195.992;Air;-1622.103;0;1195.992;Ground;145.64;Transit;1 1 1 1;1;65;4;1.59;90015;110265;43053;8859;38;1.59904;1.59306;89970;89938
Balanced;20;2538.038;62.4;-806.0385;Air;2189.228;62.4;1040.005;Air;2189.228;0;1040.005;Ground;100.70;Transit;1 1 1 1;1;7;4;0.21;94688;116076;45306;9319;39;0.937942;0.8482864;94678;94685
Balanced;20;2538.684;62;-806.4156;Air;2408.38;62;-3.919922;Air;2408.38;0;-3.919922;Ground;99.22;Transit;1 1 1 1;1;15;25;1.67;94688;116076;45306;9319;40;0.937942;0.8482864;94685;94678
Balanced;20;40.44352;81.9;-2443.731;Air;1468.509;81.9;-2660.219;Air;1468.509;0;-2660.219;Ground;188.62;Transit;1 1 1 1;1;33;5;1.83;100927;124031;48325;9895;41;2.315247;2.267419;100899;100902
Balanced;20;41.28619;79.8;-2443.876;Air;-1236.982;79.8;-2427.576;Air;-1236.982;0;-2427.576;Ground;179.27;Transit;1 1 1 1;1;53;11;2.80;100927;124031;48325;9895;42;2.315247;2.267419;100902;100899
Balanced;20;693.1881;98.1;-628.6228;Air;994.2291;98.1;-2604.375;Air;994.2291;0;-2604.375;Ground;261.34;Transit;1 1 1 1;1;26;3;2.83;103507;127125;49473;10104;43;1.909961;1.850825;103460;103502
