Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
10;-1000.105;82.5;366.18;Air;-1267.312;82.5;-2005.426;Air;-1267.312;0;-2005.426;Ground;276.43;Transit;3;0.48;995;723;291;60;1;978;991
10;-1000.89;83;367.2223;Air;-189.0117;83;390.4502;Air;-189.0117;0;390.4502;Ground;1.64;Transit;20;2.48;995;723;291;60;2;991;978
10;-866.9888;85.3;146.3068;Air;-759.1497;85.3;-1521.729;Air;-759.1497;0;-1521.729;Ground;266.30;Transit;4;2.73;2419;1830;689;177;3;2362;2409
10;-864.8508;85.4;148.1279;Air;-1372.658;85.4;-632.0974;Air;-1372.658;0;-632.0974;Ground;303.06;Transit;25;3.00;2419;1830;689;177;4;2409;2362
10;-1373.864;104.3;1971.281;Air;-1344.506;104.3;2408.99;Air;-1344.506;0;2408.99;Ground;86.16;Transit;6;2.23;9857;7582;3023;736;5;9800;9817
10;-1371.703;103.3;1971.715;Air;-1562.549;103.3;1568.083;Air;-1562.549;0;1568.083;Ground;295.31;Transit;1;2.61;9857;7582;3023;736;6;9817;9800
10;-1040.452;98.6;700.016;Air;-1040.452;98.6;700.016;Air;-1040.452;0;700.016;Ground;180.00;Transit;2;2.73;10299;7891;3134;764;7;10279;10281
10;-1038.337;99.5;700.8788;Air;-1991.147;99.5;525.9931;Air;-1991.147;0;525.9931;Ground;349.60;Transit;6;2.20;10299;7891;3134;764;8;10281;10279
10;1402.483;116.4;-1466.203;Air;-891.9954;116.4;-318.594;Air;-891.9954;0;-318.594;Ground;153.43;Transit;4;2.59;18035;13645;5475;1384;9;18011;18025
10;1400.556;115.4;-1467.715;Air;2689.271;115.4;-2738.189;Air;2689.271;0;-2738.189;Ground;224.59;Transit;10;2.72;18035;13645;5475;1384;10;18025;18011
10;-91.15936;93;738.8144;Air;559.9851;93;-194.0994;Air;559.9851;0;-194.0994;Ground;235.09;Transit;5;2.54;22898;17209;6918;1700;11;22877;22893
10;-90.37022;91.2;737.3769;Air;-1719.432;91.2;1028.364;Air;-1719.432;0;1028.364;Ground;169.87;Transit;2;2.37;22898;17209;6918;1700;12;22893;22877
10;1910.661;44.5;-1826.054;Air;2234.714;44.5;-2129.654;Air;2234.714;0;-2129.654;Ground;223.13;Transit;1;2.64;27606;20919;8379;2074;13;27573;27594
10;1909.713;42.2;-1825.624;Air;2432.639;42.2;-2313.464;Air;2432.639;0;-2313.464;Ground;223.01;Transit;26;2.49;27606;20919;8379;2074;14;27594;27573
10;238.3599;98.3;-566.8934;Air;-2018.347;98.3;1372.883;Air;-2018.347;0;1372.883;Ground;139.32;Transit;7;1.95;27675;20984;8401;2077;15;27643;27664
10;237.4266;98;-565.4213;Air;1294.91;98;-1006.503;Air;1294.91;0;-1006.503;Ground;202.64;Transit;17;1.98;27675;20984;8401;2077;16;27664;27643
10;-1849.306;109.65;1297.491;Ground;-1849.306;0;1297.491;Ground;-1849.306;0;1297.491;Ground;270.00;Transit;21;1.76;29121;22006;8801;2174;17;29107;29119
10;-1850.074;107.8;1297.208;Air;1097.555;107.8;-1176.738;Air;1097.555;0;-1176.738;Ground;220.01;Transit;15;2.46;29121;22006;8801;2174;18;29119;29107
10;-329.6411;102.1;-164.4443;Air;1349.464;102.1;-2381.214;Air;1349.464;0;-2381.214;Ground;232.86;Transit;6;2.46;29759;22533;9014;2226;19;29727;29754
10;-331.6102;101.3;-162.8828;Air;1356.961;101.3;-1484.366;Air;1356.961;0;-1484.366;Ground;218.05;Transit;30;2.87;29759;22533;9014;2226;20;29754;29727
10;830.8217;54.5;-616.1018;Air;1932.097;54.5;-1347.351;Air;1932.097;0;-1347.351;Ground;213.58;Transit;17;1.36;30455;23080;9209;2287;21;30439;30441
10;830.1904;54.4;-617.9881;Air;-424.6948;54.4;431.4343;Air;-424.6948;0;431.4343;Ground;140.10;Transit;7;2.65;30455;23080;9209;2287;22;30441;30439
10;-948.821;99.5;1018.711;Air;-527.8711;99.5;1817.73;Air;-527.8711;0;1817.73;Ground;62.22;Transit;1;2.62;31630;23917;9515;2360;23;31593;31606
10;-947.288;98.1;1018.564;Air;-2069.868;98.1;2356.085;Air;-2069.868;0;2356.085;Ground;130.01;Transit;14;1.69;31630;23917;9515;2360;24;31606;31593
10;-213.9871;75.6;-23.33974;Air;-202.5554;75.6;-51.72778;Air;-202.5554;0;-51.72778;Ground;248.07;Transit;10;2.60;33951;25625;10146;2495;25;33934;33940
10;-213.8416;73.7;-24.5962;Air;-1527.107;73.7;1318.763;Air;-1527.107;0;1318.763;Ground;134.35;Transit;16;1.98;33951;25625;10146;2495;26;33940;33934
10;-1583.307;62.3;1498.255;Air;-1448.526;62.3;1573.213;Air;-1448.526;0;1573.213;Ground;29.08;Transit;1;1.24;34859;26334;10432;2565;27;34802;34858
10;-1583.871;63;1499.118;Air;16.09521;63;-1595.803;Air;16.09521;0;-1595.803;Ground;242.66;Transit;17;1.25;34859;26334;10432;2565;28;34858;34802
10;1174.115;101;-1025.245;Air;1851.271;101;-1873.764;Air;1851.271;0;-1873.764;Ground;231.41;Transit;5;2.92;36773;27774;11039;2680;29;36698;36764
10;1175.837;100.8;-1026.07;Air;-1658.575;100.8;1674.592;Air;-1658.575;0;1674.592;Ground;136.38;Transit;16;1.22;36773;27774;11039;2680;30;36764;36698
10;-133.9576;114.9;84.32764;Air;-1591.049;114.9;1236.292;Air;-1591.049;0;1236.292;Ground;141.67;Transit;7;2.90;40817;30883;12291;2953;31;40792;40808
10;-132.0726;114.6;83.33772;Air;-1342.176;114.6;2143.363;Air;-1342.176;0;2143.363;Ground;120.43;Transit;20;1.45;40817;30883;12291;2953;32;40808;40792
10;-829.4891;94.2;-173.1154;Air;215.1997;94.2;916.4977;Air;215.1997;0;916.4977;Ground;46.21;Transit;16;2.87;41310;31245;12421;2976;33;41299;41301
10;-828.2518;93.6;-170.6254;Air;-984.0546;93.6;1398.25;Air;-984.0546;0;1398.25;Ground;95.67;Transit;7;2.92;41310;31245;12421;2976;34;41301;41299
10;103.5286;80.5;-1859.068;Ground;103.5286;0;-1859.068;Ground;103.5286;0;-1859.068;Ground;270.00;Transit;10;1.21;42002;31767;12627;3022;35;41962;41998
10;102.8229;78.7;-1859.551;Air;-50.78955;78.7;481.7444;Air;-50.78955;0;481.7444;Ground;93.75;Transit;7;2.91;42002;31767;12627;3022;36;41998;41962
10;175.1602;106.52;-350.7158;Ground;175.1602;0;-350.7158;Ground;175.1602;0;-350.7158;Ground;270.00;Transit;2;1.15;46190;34927;13890;3313;37;46102;46181
10;173.4205;106.7;-351.0487;Air;1780.457;106.7;-1461.925;Air;1780.457;0;-1461.925;Ground;214.65;Transit;17;2.49;46190;34927;13890;3313;38;46181;46102
10;-132.4997;42.6;1176.755;Air;-1702.4;42.6;2018.77;Air;-1702.4;0;2018.77;Ground;151.79;Transit;5;2.65;47436;35802;14240;3398;39;47405;47411
10;-133.56;44.6;1176.858;Air;1500.321;44.6;-150.1318;Air;1500.321;0;-150.1318;Ground;219.08;Transit;7;1.96;47436;35802;14240;3398;40;47411;47405
10;-2415.099;114.7;-1327.792;Air;-2628.093;114.7;-1366.303;Air;-2628.093;0;-1366.303;Ground;349.75;Transit;4;1.44;50019;37756;15008;3571;41;49919;50009
10;-2416.395;116;-1326.599;Air;-1535.172;116;405.7829;Air;-1535.172;0;405.7829;Ground;63.04;Transit;5;2.95;50019;37756;15008;3571;42;50009;49919
