Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
50;-657.2648;70;1033.484;Air;-1313.406;70;1566.18;Air;-1313.406;0;1566.18;Ground;140.93;Transit;1;1.88;302;658;257;42;1;244;257
50;-656.4539;70;1033.708;Air;-1896.261;70;1677.798;Air;-1896.261;0;1677.798;Ground;152.55;Transit;28;0.17;302;658;257;42;2;257;244
50;-588.6179;70;-625.6668;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-2335.427;0;-1.816162;Ground;129.60;Transit;9;0.32;408;1109;446;91;3;357;375
50;-588.3939;70;-625.9376;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-2406.554;0;616.1692;Ground;129.60;Transit;28;0.38;408;1109;446;91;4;375;357
50;1337.344;90;-1016.46;Air;1915.461;90;-1367.688;Air;1915.461;0;-1367.688;Ground;211.28;Transit;1;0.26;583;1819;724;150;5;166;479
50;1337.397;90;-1015.034;Air;2222.746;90;-1806.223;Air;2222.746;0;-1806.223;Ground;221.79;Transit;18;2.64;583;1819;724;150;6;479;166
50;-1659.49;71.21908;1008.627;Ground;-1659.49;0;1008.627;Ground;-1659.49;0;1008.627;Ground;270.00;Transit;2;1.49;604;1887;758;155;7;99;473
50;-1659.678;70;1008.132;Air;-2202.603;70;1280.779;Air;-2202.603;0;1280.779;Ground;153.34;Transit;10;1.18;604;1887;758;155;8;473;99
50;-977.5338;70;933.4681;Air;-1323.965;70;1409.014;Air;-1323.965;0;1409.014;Ground;126.07;Transit;3;2.69;750;2481;998;204;9;267;685
50;-976.5679;70;931.1127;Air;-1741.258;70;1546.84;Air;-1741.258;0;1546.84;Ground;141.16;Transit;27;2.43;750;2481;998;204;10;685;267
50;-1575.384;120;1720.325;Air;-1670.704;120;1712.328;Air;-1670.704;0;1712.328;Ground;355.20;Transit;2;0.36;786;2617;1058;215;11;734;779
50;-1574.493;120;1721.304;Air;-2002.217;120;1510.789;Air;-2002.217;0;1510.789;Ground;333.79;Transit;17;2.50;786;2617;1058;215;12;779;734
50;-1318.52;50;2241.227;Air;-1289.601;50;2327.043;Air;-1289.601;0;2327.043;Ground;71.38;Transit;24;2.04;1097;3804;1539;306;13;1028;1063
50;-1320.039;50;2242.671;Air;-1162.845;50;2431.7;Air;-1162.845;0;2431.7;Ground;50.25;Transit;7;2.28;1097;3804;1539;306;14;1063;1028
50;135.2296;70;562.9802;Air;-764.1718;70;1398.901;Air;-764.1718;0;1398.901;Ground;137.10;Transit;7;0.21;1122;3890;1576;312;15;1053;1071
50;136.1795;70;562.2369;Air;-769.8746;70;1569.119;Air;-769.8746;0;1569.119;Ground;131.98;Transit;26;2.23;1122;3890;1576;312;16;1071;1053
50;-1802.455;100;1442.048;Air;-1184.955;100;-8.352017;Air;-1184.955;0;-8.352017;Ground;246.94;Transit;6;2.41;1171;4066;1641;323;17;1150;1158
50;-1804.916;100;1442.775;Air;-1203.945;100;289.4349;Air;-1203.945;0;289.4349;Ground;242.48;Transit;12;2.74;1171;4066;1641;323;18;1158;1150
50;-611.611;100;-597.873;NoFlyEvasion;-527.1759;100;-699.9377;NoFlyEvasion;-114.9968;0;-1971.023;Ground;230.40;Transit;7;0.32;1249;4393;1787;355;19;1084;1192
