Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
10;471.1768;60;829.642;NoFlyEvasion;449.9191;60;895.0668;NoFlyEvasion;829.4763;0;2476.581;Ground;108.00;Transit;3;1.62;402;215;84;18;1;353;381
10;471.8262;60;827.6434;NoFlyEvasion;449.9191;60;895.0668;NoFlyEvasion;275.5635;0;1993.246;Ground;108.00;Transit;18;2.84;402;215;84;18;2;381;353
10;-889.8586;70;-1545.326;NoFlyEvasion;-929.8142;70;-1555.584;NoFlyEvasion;-2725.06;0;-348.5813;Ground;345.60;Transit;6;0.92;717;417;166;37;3;677;691
10;-891.2528;70;-1545.684;NoFlyEvasion;-929.8142;70;-1555.584;NoFlyEvasion;-2519.867;0;-500.4746;Ground;345.60;Transit;3;1.98;717;417;166;37;4;691;677
10;446.152;90;-515.3358;Air;530.417;90;-579.54;Air;530.417;0;-579.54;Ground;217.31;Transit;2;1.48;1003;600;237;52;5;976;1001
10;444.4216;90;-516.145;Air;1183.805;90;-993.1116;Air;1183.805;0;-993.1116;Ground;212.83;Transit;16;2.37;1003;600;237;52;6;1001;976
10;1294.789;50;528.055;NoFlyEvasion;1329.159;50;546.95;NoFlyEvasion;1780.058;0;1769.143;Ground;28.80;Transit;5;2.65;1015;606;239;54;7;971;997
10;1293.228;50;527.1968;NoFlyEvasion;1329.159;50;546.95;NoFlyEvasion;1956.048;0;1472.84;Ground;28.80;Transit;19;0.99;1015;606;239;54;8;997;971
10;1394.547;70;1394.683;NoFlyEvasion;1383.347;70;1408.222;NoFlyEvasion;-1651.466;0;2019.099;Ground;129.60;Transit;5;0.20;2599;1474;559;118;9;2565;2582
10;1395.032;70;1394.097;NoFlyEvasion;1383.347;70;1408.222;NoFlyEvasion;295.0432;0;2469.899;Ground;129.60;Transit;9;1.36;2599;1474;559;118;10;2582;2565
10;-449.9193;120;-1104.934;NoFlyEvasion;-449.9193;120;-1104.934;NoFlyEvasion;-2073.835;0;-1077.612;Ground;180.00;Transit;11;1.65;2663;1524;578;122;11;2643;2645
10;-448.8993;120;-1103.957;NoFlyEvasion;-449.9193;120;-1104.934;NoFlyEvasion;-1787.499;0;-1637.22;Ground;316.23;Transit;17;1.43;2663;1524;578;122;12;2645;2643
10;-901.1334;120;-1548.22;NoFlyEvasion;-929.8142;120;-1555.584;NoFlyEvasion;-2499.192;0;-1780.5;Ground;345.60;Transit;4;2.13;2696;1550;595;125;13;2659;2667
10;-899.9319;120;-1547.912;NoFlyEvasion;-929.8142;120;-1555.584;NoFlyEvasion;-2397.548;0;-1801.497;Ground;345.60;Transit;8;0.39;2696;1550;595;125;14;2667;2659
10;-542.6653;70;-681.2142;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-1916.43;0;749.1312;Ground;129.60;Transit;5;2.08;2886;1654;643;139;15;2858;2879
10;-541.4286;70;-682.709;NoFlyEvasion;-616.653;70;-591.7782;NoFlyEvasion;-2581.655;0;16.87231;Ground;129.60;Transit;26;1.84;2886;1654;643;139;16;2879;2858
10;-442.471;60;-957.6773;NoFlyEvasion;-467.4081;60;-826.9514;NoFlyEvasion;-1566.43;0;1852.172;Ground;100.80;Transit;3;0.63;2998;1713;657;144;17;2957;2988
10;-442.3942;60;-958.0801;NoFlyEvasion;-467.4081;60;-826.9514;NoFlyEvasion;-738.9831;0;-19.55176;Ground;100.80;Transit;16;0.28;2998;1713;657;144;18;2988;2957
10;922.0482;80;1550.152;NoFlyEvasion;860.7337;80;1542.407;NoFlyEvasion;-505.0034;0;1455.181;Ground;352.80;Transit;3;0.97;3387;1937;746;167;19;3324;3377
10;922.7636;80;1550.243;NoFlyEvasion;860.7337;80;1542.407;NoFlyEvasion;-1863.478;0;1826.704;Ground;352.80;Transit;15;0.68;3387;1937;746;167;20;3377;3324
