Density target;Current position x;Current position y;Current position z;Current position type;Next position x;Next position y;Next position z;Next position type;Target position x;Target position y;Target position z;Target position type;Heading angle;Flight state;Flight speed;Aircraft diameter;Flight count;Total far collisions;Total medium collisions;Total close collisions;Total spot on collisions;This uav id;Other uav id
30;701.5906;80;530.0453;NoFlyEvasion;670.8398;80;546.9508;NoFlyEvasion;-1322.362;0;1485.62;Ground;151.20;Transit;8;0.32;159;207;83;23;1;97;141
30;701.1425;80;530.2917;NoFlyEvasion;793.8496;80;479.3254;NoFlyEvasion;2417.283;0;111.1516;Ground;208.80;Transit;26;0.70;159;207;83;23;2;141;97
30;731.8647;120;1491.384;NoFlyEvasion;730.2179;120;1490.732;NoFlyEvasion;-1370.722;0;-61.91138;Ground;338.40;Transit;11;1.92;282;513;211;45;3;246;256
30;733.5395;120;1492.047;NoFlyEvasion;730.2179;120;1490.732;NoFlyEvasion;-1023.801;0;925.2212;Ground;338.40;Transit;24;1.69;282;513;211;45;4;256;246
30;-439.6107;90;283.61;Air;2553.991;90;-1815.411;Air;2553.991;0;-1815.411;Ground;215.04;Transit;8;2.08;378;734;309;68;5;329;353
30;-440.8403;90;285.3489;Air;1708.329;90;-1663.429;Air;1708.329;0;-1663.429;Ground;222.20;Transit;19;2.31;378;734;309;68;6;353;329
30;628.5361;90;-1322.504;Air;2147.314;90;-2467.494;Air;2147.314;0;-2467.494;Ground;217.01;Transit;11;0.59;513;1051;449;93;7;448;465
30;628.4829;90;-1321.281;Air;1302.094;90;-2373.536;Air;1302.094;0;-2373.536;Ground;237.37;Transit;20;1.92;513;1051;449;93;8;465;448
30;-551.0425;100;-674.4922;NoFlyEvasion;-527.1759;100;-699.9377;NoFlyEvasion;-166.1157;0;-1963.241;Ground;226.83;Transit;10;1.92;532;1111;475;98;9;454;478
30;-549.6589;100;-672.7604;NoFlyEvasion;-527.1759;100;-699.9377;NoFlyEvasion;-838.7785;0;-2283.392;Ground;230.40;Transit;10;2.52;532;1111;475;98;10;478;454
30;-477.7849;100;-804.8993;NoFlyEvasion;-467.4081;100;-826.9514;NoFlyEvasion;-838.7785;0;-2283.392;Ground;244.80;Transit;10;2.52;536;1120;483;102;11;478;486
